"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.64123,0.56597,0.5893
0.64123,0.56555,0.58916
0.64123,0.56512,0.58902
0.64124,0.56469,0.58888
0.64124,0.56426,0.58874
0.64125,0.56382,0.5886
0.64125,0.56338,0.58846
0.64126,0.56293,0.58832
0.64127,0.56249,0.58818
0.64128,0.56204,0.58804
0.64129,0.56158,0.58789
0.6413,0.56112,0.58775
0.64131,0.56066,0.58761
0.64133,0.5602,0.58747
0.64134,0.55973,0.58732
0.64136,0.55926,0.58718
0.64138,0.55878,0.58704
0.64139,0.5583,0.5869
0.64141,0.55782,0.58675
0.64143,0.55733,0.58661
0.64145,0.55684,0.58646
0.64147,0.55634,0.58632
0.6415,0.55584,0.58618
0.64152,0.55534,0.58603
0.64155,0.55484,0.58589
0.64157,0.55432,0.58574
0.6416,0.55381,0.58559
0.64163,0.55329,0.58545
0.64166,0.55277,0.5853
0.64169,0.55224,0.58515
0.64172,0.55171,0.58501
0.64175,0.55118,0.58486
0.64179,0.55064,0.58471
0.64182,0.5501,0.58456
0.64186,0.54955,0.58441
0.6419,0.549,0.58427
0.64194,0.54845,0.58412
0.64198,0.54789,0.58397
0.64202,0.54732,0.58382
0.64206,0.54676,0.58366
0.6421,0.54619,0.58351
0.64215,0.54561,0.58336
0.64219,0.54503,0.58321
0.64224,0.54444,0.58306
0.64228,0.54385,0.5829
0.64233,0.54326,0.58275
0.64238,0.54266,0.5826
0.64243,0.54206,0.58244
0.64249,0.54145,0.58229
0.64254,0.54084,0.58213
0.64259,0.54023,0.58197
0.64265,0.53961,0.58182
0.64271,0.53898,0.58166
0.64276,0.53835,0.5815
0.64282,0.53772,0.58134
0.64288,0.53708,0.58118
0.64295,0.53643,0.58102
0.64301,0.53579,0.58086
0.64307,0.53513,0.5807
0.64314,0.53448,0.58054
0.6432,0.53381,0.58038
0.64327,0.53315,0.58022
0.64334,0.53247,0.58005
0.64341,0.5318,0.57989
0.64348,0.53112,0.57972
0.64355,0.53043,0.57956
0.64362,0.52974,0.57939
0.6437,0.52904,0.57922
0.64378,0.52834,0.57906
0.64385,0.52764,0.57889
0.64393,0.52693,0.57872
0.64401,0.52621,0.57855
0.64409,0.52549,0.57838
0.64417,0.52477,0.57821
0.64425,0.52404,0.57803
0.64434,0.5233,0.57786
0.64442,0.52257,0.57769
0.64451,0.52182,0.57751
0.6446,0.52107,0.57733
0.64469,0.52032,0.57716
0.64478,0.51956,0.57698
0.64487,0.5188,0.5768
0.64496,0.51803,0.57662
0.64505,0.51725,0.57644
0.64515,0.51648,0.57626
0.64524,0.51569,0.57608
0.64534,0.5149,0.5759
0.64544,0.51411,0.57571
0.64554,0.51331,0.57553
0.64564,0.51251,0.57534
0.64574,0.5117,0.57515
0.64584,0.51089,0.57496
0.64595,0.51008,0.57478
0.64605,0.50925,0.57459
0.64616,0.50843,0.57439
0.64627,0.5076,0.5742
0.64638,0.50676,0.57401
0.64649,0.50592,0.57381
0.6466,0.50508,0.57362
0.64671,0.50423,0.57342
0.64683,0.50338,0.57322
0.64694,0.50252,0.57303
0.64706,0.50165,0.57283
0.64717,0.50079,0.57263
0.64729,0.49992,0.57242
0.64741,0.49904,0.57222
0.64753,0.49816,0.57202
0.64765,0.49728,0.57181
0.64778,0.49639,0.5716
0.6479,0.4955,0.57139
0.64803,0.4946,0.57119
0.64815,0.4937,0.57098
0.64828,0.4928,0.57076
0.64841,0.49189,0.57055
0.64854,0.49098,0.57034
0.64867,0.49006,0.57012
0.6488,0.48914,0.56991
0.64893,0.48822,0.56969
0.64907,0.4873,0.56947
0.6492,0.48637,0.56925
0.64934,0.48544,0.56903
0.64947,0.4845,0.5688
0.64961,0.48356,0.56858
0.64975,0.48262,0.56836
0.64989,0.48168,0.56813
0.65003,0.48073,0.5679
0.65018,0.47978,0.56767
0.65032,0.47883,0.56744
0.65046,0.47787,0.56721
0.65061,0.47692,0.56698
0.65076,0.47596,0.56675
0.6509,0.475,0.56651
0.65105,0.47403,0.56628
0.6512,0.47307,0.56604
0.65135,0.4721,0.5658
0.6515,0.47113,0.56556
0.65166,0.47017,0.56532
0.65181,0.46919,0.56508
0.65197,0.46822,0.56484
0.65212,0.46725,0.56459
0.65228,0.46628,0.56435
0.65243,0.4653,0.5641
0.65259,0.46433,0.56386
0.65275,0.46335,0.56361
0.65291,0.46238,0.56336
0.65307,0.4614,0.56311
0.65324,0.46043,0.56286
0.6534,0.45945,0.56261
0.65356,0.45848,0.56235
0.65373,0.45751,0.5621
0.65389,0.45653,0.56184
0.65406,0.45556,0.56159
0.65423,0.45459,0.56133
0.65439,0.45362,0.56108
0.65456,0.45265,0.56082
0.65473,0.45169,0.56056
0.6549,0.45073,0.5603
0.65507,0.44976,0.56004
0.65525,0.4488,0.55978
0.65542,0.44785,0.55952
0.65559,0.44689,0.55926
0.65577,0.44594,0.559
0.65594,0.445,0.55874
0.65612,0.44405,0.55848
0.6563,0.44311,0.55822
0.65648,0.44217,0.55796
0.65666,0.44124,0.55769
0.65684,0.44031,0.55743
0.65702,0.43939,0.55717
0.6572,0.43847,0.55691
0.65738,0.43755,0.55665
0.65756,0.43664,0.55639
0.65775,0.43574,0.55612
0.65793,0.43484,0.55586
0.65812,0.43395,0.5556
0.6583,0.43306,0.55534
0.65849,0.43218,0.55509
0.65868,0.4313,0.55483
0.65887,0.43043,0.55457
0.65906,0.42957,0.55431
0.65925,0.42872,0.55406
0.65944,0.42787,0.5538
0.65963,0.42703,0.55355
0.65983,0.4262,0.5533
0.66002,0.42537,0.55305
0.66021,0.42455,0.5528
0.66041,0.42374,0.55255
0.66061,0.42294,0.5523
0.6608,0.42215,0.55205
0.661,0.42136,0.55181
0.6612,0.42059,0.55157
0.6614,0.41982,0.55133
0.6616,0.41906,0.55109
0.66181,0.41832,0.55085
0.66201,0.41758,0.55062
0.66222,0.41685,0.55039
0.66242,0.41613,0.55016
0.66263,0.41542,0.54993
0.66284,0.41472,0.54971
0.66304,0.41404,0.54948
0.66325,0.41336,0.54926
0.66347,0.41269,0.54905
0.66368,0.41203,0.54883
0.66389,0.41139,0.54862
0.66411,0.41075,0.54841
0.66432,0.41013,0.54821
0.66454,0.40952,0.548
0.66476,0.40892,0.5478
0.66498,0.40833,0.5476
0.6652,0.40775,0.54741
0.66543,0.40719,0.54722
0.66565,0.40663,0.54703
0.66588,0.40609,0.54685
0.6661,0.40556,0.54666
0.66633,0.40505,0.54648
0.66656,0.40454,0.54631
0.6668,0.40405,0.54614
0.66703,0.40357,0.54597
0.66727,0.4031,0.5458
0.66751,0.40265,0.54564
0.66775,0.4022,0.54548
0.66799,0.40177,0.54532
0.66823,0.40135,0.54517
0.66848,0.40095,0.54502
0.66872,0.40056,0.54487
0.66897,0.40018,0.54472
0.66923,0.39981,0.54458
0.66948,0.39946,0.54444
0.66974,0.39912,0.54431
0.67,0.39879,0.54417
0.67026,0.39847,0.54404
0.67052,0.39817,0.54391
0.67079,0.39788,0.54378
0.67106,0.3976,0.54366
0.67133,0.39734,0.54353
0.6716,0.39709,0.54341
0.67188,0.39685,0.54329
0.67216,0.39662,0.54317
0.67244,0.3964,0.54306
0.67273,0.3962,0.54294
0.67302,0.39601,0.54283
0.67331,0.39584,0.54271
0.67361,0.39567,0.5426
0.67391,0.39552,0.54248
0.67421,0.39538,0.54237
0.67452,0.39525,0.54226
0.67483,0.39513,0.54214
0.67514,0.39503,0.54203
0.67546,0.39493,0.54191
0.67578,0.39485,0.54179
0.67611,0.39478,0.54167
0.67644,0.39472,0.54155
0.67677,0.39467,0.54143
0.67711,0.39463,0.54131
0.67745,0.3946,0.54118
0.6778,0.39459,0.54105
0.67815,0.39458,0.54091
0.67851,0.39459,0.54078
0.67887,0.3946,0.54063
0.67924,0.39462,0.54049
0.67961,0.39466,0.54034
0.67999,0.3947,0.54018
0.68037,0.39475,0.54002
0.68076,0.39481,0.53985
0.68116,0.39488,0.53968
0.68156,0.39496,0.5395
0.68196,0.39504,0.53931
0.68238,0.39514,0.53912
0.6828,0.39524,0.53892
0.68322,0.39535,0.53871
0.68365,0.39546,0.53849
0.68409,0.39558,0.53826
0.68454,0.39571,0.53803
0.68499,0.39585,0.53778
0.68545,0.39599,0.53753
0.68592,0.39614,0.53726
0.68639,0.39629,0.53698
0.68687,0.39645,0.53669
0.68736,0.39661,0.53639
0.68786,0.39678,0.53608
0.68837,0.39695,0.53575
0.68888,0.39713,0.53541
0.68941,0.39731,0.53506
0.68994,0.39749,0.5347
0.69048,0.39767,0.53432
0.69103,0.39786,0.53392
0.69158,0.39805,0.53351
0.69215,0.39824,0.53308
0.69273,0.39844,0.53264
0.69331,0.39863,0.53218
0.69391,0.39883,0.53171
0.69451,0.39902,0.53122
0.69513,0.39922,0.53071
0.69575,0.39941,0.53018
0.69639,0.39961,0.52963
0.69703,0.3998,0.52906
0.69769,0.4,0.52848
0.69836,0.40019,0.52787
0.69903,0.40038,0.52725
0.69972,0.40056,0.5266
0.70042,0.40075,0.52593
0.70113,0.40093,0.52525
0.70185,0.4011,0.52454
0.70258,0.40128,0.5238
0.70332,0.40145,0.52305
0.70407,0.40161,0.52227
0.70484,0.40177,0.52147
0.70561,0.40192,0.52065
0.7064,0.40207,0.5198
0.7072,0.40222,0.51893
0.70801,0.40235,0.51803
0.70883,0.40248,0.51711
0.70966,0.4026,0.51617
0.71051,0.40272,0.5152
0.71136,0.40283,0.51421
0.71223,0.40292,0.51318
0.71311,0.40302,0.51214
0.714,0.4031,0.51107
0.7149,0.40317,0.50997
0.71581,0.40324,0.50884
0.71673,0.40329,0.50769
0.71766,0.40333,0.50652
0.7186,0.40337,0.50531
0.71956,0.40339,0.50408
0.72052,0.40341,0.50283
0.7215,0.40341,0.50155
0.72248,0.4034,0.50024
0.72348,0.40338,0.4989
0.72448,0.40335,0.49754
0.72549,0.4033,0.49615
0.72652,0.40325,0.49474
0.72755,0.40318,0.4933
0.72859,0.4031,0.49183
0.72964,0.403,0.49034
0.7307,0.4029,0.48882
0.73176,0.40278,0.48728
0.73284,0.40264,0.48572
0.73392,0.4025,0.48413
0.735,0.40234,0.48251
0.7361,0.40216,0.48087
0.7372,0.40198,0.47921
0.73831,0.40178,0.47752
0.73942,0.40156,0.47582
0.74054,0.40133,0.47409
0.74166,0.40109,0.47234
0.74279,0.40083,0.47056
0.74392,0.40056,0.46877
0.74506,0.40028,0.46696
0.7462,0.39998,0.46513
0.74734,0.39967,0.46328
0.74849,0.39934,0.46141
0.74964,0.399,0.45952
0.75079,0.39865,0.45762
0.75195,0.39828,0.4557
0.7531,0.3979,0.45376
0.75426,0.3975,0.45182
0.75541,0.39709,0.44985
0.75657,0.39667,0.44788
0.75773,0.39623,0.44589
0.75888,0.39579,0.44389
0.76004,0.39533,0.44187
0.76119,0.39485,0.43985
0.76235,0.39437,0.43782
0.7635,0.39387,0.43578
0.76465,0.39336,0.43373
0.7658,0.39283,0.43167
0.76694,0.3923,0.42961
0.76808,0.39176,0.42754
0.76922,0.3912,0.42547
0.77035,0.39063,0.42339
0.77148,0.39006,0.42131
0.77261,0.38947,0.41923
0.77373,0.38887,0.41714
0.77485,0.38826,0.41505
0.77596,0.38765,0.41296
0.77707,0.38702,0.41087
0.77817,0.38639,0.40878
0.77927,0.38574,0.4067
0.78036,0.38509,0.40461
0.78144,0.38444,0.40253
0.78252,0.38377,0.40045
0.7836,0.3831,0.39838
0.78466,0.38242,0.3963
0.78572,0.38173,0.39424
0.78677,0.38104,0.39218
0.78782,0.38034,0.39012
0.78886,0.37964,0.38807
0.78989,0.37893,0.38603
0.79092,0.37822,0.384
0.79193,0.3775,0.38197
0.79294,0.37678,0.37996
0.79395,0.37606,0.37795
0.79494,0.37533,0.37595
0.79593,0.3746,0.37396
0.79691,0.37386,0.37199
0.79788,0.37313,0.37002
0.79885,0.37239,0.36806
0.7998,0.37165,0.36612
0.80075,0.37091,0.36418
0.80169,0.37017,0.36226
0.80263,0.36943,0.36036
0.80355,0.36869,0.35846
0.80447,0.36795,0.35658
0.80538,0.3672,0.35471
0.80628,0.36646,0.35286
0.80717,0.36573,0.35102
0.80806,0.36499,0.34919
0.80893,0.36425,0.34738
0.8098,0.36352,0.34558
0.81067,0.36279,0.3438
0.81152,0.36206,0.34203
0.81236,0.36133,0.34028
0.8132,0.36061,0.33855
0.81403,0.35989,0.33683
0.81485,0.35917,0.33512
0.81567,0.35846,0.33344
0.81647,0.35775,0.33176
0.81727,0.35705,0.33011
0.81806,0.35635,0.32847
0.81884,0.35566,0.32685
0.81962,0.35497,0.32525
0.82039,0.35429,0.32366
0.82115,0.35361,0.32209
0.8219,0.35294,0.32054
0.82264,0.35228,0.319
0.82338,0.35162,0.31749
0.82411,0.35097,0.31599
0.82483,0.35033,0.3145
0.82555,0.34969,0.31304
0.82625,0.34906,0.31159
0.82695,0.34844,0.31016
0.82764,0.34783,0.30875
0.82833,0.34722,0.30736
0.82901,0.34662,0.30598
0.82968,0.34603,0.30462
0.83034,0.34545,0.30328
0.831,0.34488,0.30196
0.83165,0.34431,0.30066
0.83229,0.34376,0.29937
0.83293,0.34321,0.2981
0.83356,0.34267,0.29685
0.83418,0.34215,0.29562
0.83479,0.34163,0.29441
0.8354,0.34112,0.29321
0.836,0.34062,0.29203
0.8366,0.34013,0.29087
0.83719,0.33965,0.28973
0.83777,0.33918,0.2886
0.83835,0.33872,0.2875
0.83892,0.33827,0.28641
0.83948,0.33783,0.28533
0.84004,0.33741,0.28428
0.84059,0.33699,0.28324
0.84113,0.33658,0.28222
0.84167,0.33618,0.28122
0.84221,0.3358,0.28023
0.84273,0.33542,0.27926
0.84326,0.33506,0.27831
0.84377,0.3347,0.27738
0.84428,0.33436,0.27646
0.84479,0.33403,0.27556
0.84528,0.3337,0.27467
0.84578,0.33339,0.27381
0.84627,0.33309,0.27295
0.84675,0.3328,0.27212
0.84723,0.33253,0.2713
0.8477,0.33226,0.2705
0.84816,0.332,0.26971
0.84863,0.33176,0.26894
0.84908,0.33152,0.26818
0.84953,0.3313,0.26744
0.84998,0.33109,0.26672
0.85042,0.33088,0.26601
0.85086,0.33069,0.26532
0.85129,0.33051,0.26464
0.85172,0.33035,0.26398
0.85214,0.33019,0.26333
0.85256,0.33004,0.26269
0.85298,0.3299,0.26207
0.85339,0.32978,0.26147
0.85379,0.32966,0.26088
0.8542,0.32956,0.2603
0.85459,0.32946,0.25974
0.85499,0.32938,0.25919
0.85538,0.32931,0.25866
0.85576,0.32924,0.25814
0.85614,0.32919,0.25763
0.85652,0.32915,0.25713
0.85689,0.32912,0.25665
0.85726,0.3291,0.25619
0.85763,0.32909,0.25573
0.85799,0.32908,0.25529
0.85835,0.32909,0.25486
0.85871,0.32911,0.25444
0.85906,0.32914,0.25404
0.85941,0.32918,0.25365
0.85976,0.32923,0.25327
0.8601,0.32928,0.2529
0.86044,0.32935,0.25254
0.86078,0.32943,0.2522
0.86111,0.32951,0.25187
0.86144,0.32961,0.25154
0.86177,0.32971,0.25123
0.86209,0.32982,0.25094
0.86241,0.32995,0.25065
0.86273,0.33008,0.25037
0.86305,0.33022,0.25011
0.86336,0.33037,0.24985
0.86367,0.33052,0.24961
0.86398,0.33069,0.24937
0.86429,0.33086,0.24915
0.86459,0.33105,0.24893
0.86489,0.33124,0.24873
0.86519,0.33144,0.24853
0.86549,0.33164,0.24835
0.86578,0.33186,0.24818
0.86607,0.33208,0.24801
0.86636,0.33231,0.24785
0.86665,0.33255,0.24771
0.86693,0.33279,0.24757
0.86722,0.33305,0.24744
0.8675,0.33331,0.24732
0.86778,0.33357,0.24721
0.86806,0.33385,0.24711
0.86833,0.33413,0.24701
0.8686,0.33442,0.24693
0.86888,0.33471,0.24685
0.86915,0.33502,0.24678
0.86942,0.33532,0.24672
0.86968,0.33564,0.24667
0.86995,0.33596,0.24662
0.87021,0.33629,0.24659
0.87047,0.33662,0.24656
0.87073,0.33696,0.24653
0.87099,0.33731,0.24652
0.87125,0.33766,0.24651
0.87151,0.33802,0.24651
0.87176,0.33838,0.24652
0.87201,0.33875,0.24653
0.87227,0.33913,0.24655
0.87252,0.33951,0.24658
0.87277,0.33989,0.24661
0.87301,0.34028,0.24665
0.87326,0.34068,0.2467
0.87351,0.34108,0.24675
0.87375,0.34148,0.24681
0.874,0.34189,0.24687
0.87424,0.34231,0.24695
0.87448,0.34273,0.24702
0.87472,0.34315,0.24711
0.87496,0.34358,0.24719
0.8752,0.34401,0.24729
0.87544,0.34445,0.24739
0.87567,0.34489,0.2475
0.87591,0.34533,0.24761
0.87615,0.34578,0.24772
0.87638,0.34623,0.24784
0.87661,0.34669,0.24797
0.87685,0.34715,0.2481
0.87708,0.34761,0.24824
0.87731,0.34808,0.24838
0.87754,0.34855,0.24853
0.87777,0.34902,0.24868
0.878,0.3495,0.24884
0.87823,0.34997,0.249
0.87846,0.35046,0.24916
0.87868,0.35094,0.24933
0.87891,0.35143,0.24951
0.87914,0.35192,0.24968
0.87936,0.35241,0.24987
0.87959,0.35291,0.25005
0.87981,0.35341,0.25024
0.88004,0.35391,0.25044
0.88026,0.35441,0.25064
0.88048,0.35492,0.25084
0.88071,0.35543,0.25104
0.88093,0.35594,0.25125
0.88115,0.35645,0.25147
0.88137,0.35696,0.25168
0.88159,0.35748,0.2519
0.88182,0.35799,0.25213
0.88204,0.35851,0.25236
0.88226,0.35903,0.25259
0.88248,0.35955,0.25282
0.8827,0.36008,0.25306
0.88292,0.3606,0.2533
0.88314,0.36113,0.25354
0.88335,0.36166,0.25378
0.88357,0.36218,0.25403
0.88379,0.36271,0.25429
0.88401,0.36325,0.25454
0.88423,0.36378,0.2548
0.88445,0.36431,0.25506
0.88466,0.36484,0.25532
0.88488,0.36538,0.25559
0.8851,0.36591,0.25585
0.88532,0.36645,0.25612
0.88553,0.36699,0.2564
0.88575,0.36752,0.25667
0.88597,0.36806,0.25695
0.88619,0.3686,0.25723
0.8864,0.36914,0.25751
0.88662,0.36968,0.2578
0.88684,0.37022,0.25808
0.88705,0.37076,0.25837
0.88727,0.3713,0.25866
0.88749,0.37184,0.25895
0.8877,0.37238,0.25925
0.88792,0.37292,0.25954
0.88814,0.37346,0.25984
0.88835,0.374,0.26014
0.88857,0.37453,0.26044
0.88878,0.37507,0.26075
0.889,0.37561,0.26105
0.88922,0.37615,0.26136
0.88943,0.37669,0.26167
0.88965,0.37723,0.26198
0.88987,0.37777,0.26229
0.89008,0.37831,0.2626
0.8903,0.37884,0.26292
0.89051,0.37938,0.26323
0.89073,0.37992,0.26355
0.89095,0.38045,0.26387
0.89116,0.38099,0.26419
0.89138,0.38152,0.26451
0.8916,0.38206,0.26484
0.89181,0.38259,0.26516
0.89203,0.38312,0.26549
0.89225,0.38365,0.26581
0.89246,0.38418,0.26614
0.89268,0.38471,0.26647
0.8929,0.38524,0.2668
0.89311,0.38577,0.26713
0.89333,0.3863,0.26746
0.89355,0.38682,0.26779
0.89377,0.38735,0.26813
0.89398,0.38787,0.26846
0.8942,0.3884,0.2688
0.89442,0.38892,0.26914
0.89464,0.38944,0.26947
0.89485,0.38996,0.26981
0.89507,0.39048,0.27015
0.89529,0.391,0.27049
0.89551,0.39151,0.27083
0.89572,0.39203,0.27117
0.89594,0.39254,0.27152
0.89616,0.39305,0.27186
0.89638,0.39356,0.2722
0.8966,0.39407,0.27255
0.89681,0.39458,0.27289
0.89703,0.39509,0.27324
0.89725,0.3956,0.27359
0.89747,0.3961,0.27393
0.89769,0.3966,0.27428
0.89791,0.3971,0.27463
0.89812,0.3976,0.27498
0.89834,0.3981,0.27533
0.89856,0.3986,0.27568
0.89878,0.39909,0.27603
0.899,0.39959,0.27638
0.89922,0.40008,0.27673
0.89944,0.40057,0.27708
0.89966,0.40106,0.27743
0.89988,0.40155,0.27779
0.90009,0.40203,0.27814
0.90031,0.40252,0.27849
0.90053,0.403,0.27885
0.90075,0.40348,0.2792
0.90097,0.40396,0.27956
0.90119,0.40444,0.27991
0.90141,0.40492,0.28027
0.90163,0.40539,0.28062
0.90185,0.40586,0.28098
0.90207,0.40633,0.28134
0.90229,0.4068,0.28169
0.90251,0.40727,0.28205
0.90273,0.40773,0.28241
0.90295,0.4082,0.28277
0.90317,0.40866,0.28312
0.90339,0.40912,0.28348
0.90361,0.40958,0.28384
0.90383,0.41003,0.2842
0.90405,0.41049,0.28456
0.90427,0.41094,0.28492
0.90448,0.41139,0.28528
0.9047,0.41184,0.28564
0.90492,0.41229,0.286
0.90514,0.41273,0.28636
0.90536,0.41318,0.28672
0.90558,0.41362,0.28708
0.9058,0.41406,0.28744
0.90602,0.4145,0.2878
0.90624,0.41493,0.28817
0.90646,0.41537,0.28853
0.90668,0.4158,0.28889
0.9069,0.41623,0.28925
0.90712,0.41665,0.28962
0.90734,0.41708,0.28998
0.90756,0.4175,0.29034
0.90778,0.41793,0.2907
0.908,0.41835,0.29107
0.90822,0.41876,0.29143
0.90843,0.41918,0.2918
0.90865,0.41959,0.29216
0.90887,0.42,0.29252
0.90909,0.42041,0.29289
0.90931,0.42082,0.29325
0.90953,0.42123,0.29362
0.90975,0.42163,0.29398
0.90997,0.42203,0.29435
0.91018,0.42243,0.29472
0.9104,0.42283,0.29508
0.91062,0.42322,0.29545
0.91084,0.42362,0.29581
0.91106,0.42401,0.29618
0.91127,0.4244,0.29655
0.91149,0.42478,0.29691
0.91171,0.42517,0.29728
0.91193,0.42555,0.29765
0.91214,0.42593,0.29802
0.91236,0.42631,0.29838
0.91258,0.42668,0.29875
0.9128,0.42706,0.29912
0.91301,0.42743,0.29949
0.91323,0.4278,0.29986
0.91344,0.42816,0.30023
0.91366,0.42853,0.3006
0.91388,0.42889,0.30097
0.91409,0.42925,0.30134
0.91431,0.42961,0.30171
0.91452,0.42996,0.30208
0.91474,0.43032,0.30245
0.91495,0.43067,0.30282
0.91517,0.43102,0.30319
0.91538,0.43136,0.30356
0.9156,0.43171,0.30393
0.91581,0.43205,0.30431
0.91603,0.43239,0.30468
0.91624,0.43273,0.30505
0.91646,0.43306,0.30542
0.91667,0.43339,0.3058
0.91688,0.43372,0.30617
0.91709,0.43405,0.30655
0.91731,0.43438,0.30692
0.91752,0.4347,0.30729
0.91773,0.43502,0.30767
0.91794,0.43534,0.30805
0.91816,0.43565,0.30842
0.91837,0.43597,0.3088
0.91858,0.43628,0.30917
0.91879,0.43658,0.30955
