"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.592,0.58437,0.56749
0.59166,0.58402,0.5673
0.59132,0.58367,0.56711
0.59098,0.58332,0.56691
0.59064,0.58296,0.56672
0.5903,0.58261,0.56653
0.58995,0.58225,0.56633
0.58961,0.58189,0.56613
0.58926,0.58153,0.56594
0.58891,0.58117,0.56574
0.58856,0.58081,0.56554
0.58821,0.58044,0.56534
0.58785,0.58008,0.56514
0.5875,0.57971,0.56494
0.58714,0.57934,0.56474
0.58679,0.57897,0.56453
0.58643,0.5786,0.56433
0.58607,0.57822,0.56413
0.5857,0.57784,0.56392
0.58534,0.57747,0.56372
0.58498,0.57708,0.56351
0.58461,0.5767,0.5633
0.58424,0.57632,0.56309
0.58387,0.57593,0.56288
0.5835,0.57555,0.56267
0.58312,0.57516,0.56246
0.58275,0.57476,0.56225
0.58237,0.57437,0.56204
0.58199,0.57398,0.56183
0.58161,0.57358,0.56161
0.58123,0.57318,0.5614
0.58084,0.57278,0.56118
0.58046,0.57238,0.56096
0.58007,0.57197,0.56075
0.57968,0.57156,0.56053
0.57929,0.57115,0.56031
0.5789,0.57074,0.56009
0.5785,0.57033,0.55987
0.5781,0.56991,0.55964
0.5777,0.5695,0.55942
0.5773,0.56908,0.5592
0.5769,0.56866,0.55897
0.5765,0.56823,0.55875
0.57609,0.56781,0.55852
0.57568,0.56738,0.55829
0.57527,0.56695,0.55806
0.57486,0.56651,0.55783
0.57444,0.56608,0.5576
0.57402,0.56564,0.55737
0.5736,0.5652,0.55714
0.57318,0.56476,0.5569
0.57276,0.56432,0.55667
0.57233,0.56387,0.55643
0.5719,0.56342,0.5562
0.57147,0.56297,0.55596
0.57104,0.56252,0.55572
0.5706,0.56206,0.55548
0.57017,0.5616,0.55524
0.56973,0.56114,0.555
0.56928,0.56068,0.55476
0.56884,0.56021,0.55451
0.56839,0.55974,0.55427
0.56794,0.55927,0.55402
0.56749,0.5588,0.55377
0.56704,0.55832,0.55353
0.56658,0.55784,0.55328
0.56612,0.55736,0.55303
0.56566,0.55688,0.55278
0.5652,0.55639,0.55252
0.56473,0.5559,0.55227
0.56426,0.55541,0.55202
0.56379,0.55492,0.55176
0.56331,0.55442,0.5515
0.56283,0.55392,0.55125
0.56235,0.55342,0.55099
0.56187,0.55292,0.55073
0.56138,0.55241,0.55046
0.56089,0.5519,0.5502
0.5604,0.55139,0.54994
0.55991,0.55087,0.54967
0.55941,0.55035,0.54941
0.55891,0.54983,0.54914
0.5584,0.54931,0.54887
0.5579,0.54878,0.5486
0.55739,0.54825,0.54833
0.55688,0.54772,0.54806
0.55636,0.54719,0.54779
0.55584,0.54665,0.54751
0.55532,0.54611,0.54724
0.55479,0.54557,0.54696
0.55426,0.54502,0.54668
0.55373,0.54447,0.54641
0.5532,0.54392,0.54613
0.55266,0.54337,0.54584
0.55212,0.54281,0.54556
0.55157,0.54225,0.54528
0.55102,0.54169,0.54499
0.55047,0.54113,0.54471
0.54991,0.54056,0.54442
0.54935,0.53999,0.54413
0.54879,0.53941,0.54384
0.54822,0.53884,0.54355
0.54765,0.53826,0.54325
0.54708,0.53768,0.54296
0.5465,0.5371,0.54266
0.54592,0.53651,0.54237
0.54533,0.53592,0.54207
0.54474,0.53533,0.54177
0.54415,0.53473,0.54147
0.54355,0.53414,0.54117
0.54295,0.53354,0.54087
0.54234,0.53293,0.54056
0.54174,0.53233,0.54026
0.54112,0.53172,0.53995
0.5405,0.53111,0.53964
0.53988,0.5305,0.53933
0.53925,0.52989,0.53902
0.53862,0.52927,0.53871
0.53799,0.52865,0.5384
0.53735,0.52803,0.53808
0.5367,0.5274,0.53776
0.53606,0.52678,0.53745
0.5354,0.52615,0.53713
0.53474,0.52552,0.53681
0.53408,0.52489,0.53649
0.53342,0.52425,0.53617
0.53274,0.52361,0.53584
0.53207,0.52297,0.53552
0.53138,0.52233,0.53519
0.5307,0.52169,0.53487
0.53001,0.52105,0.53454
0.52931,0.5204,0.53421
0.52861,0.51975,0.53388
0.5279,0.5191,0.53355
0.52719,0.51845,0.53321
0.52647,0.51779,0.53288
0.52575,0.51714,0.53255
0.52502,0.51648,0.53221
0.52429,0.51583,0.53187
0.52355,0.51517,0.53153
0.52281,0.51451,0.53119
0.52206,0.51385,0.53085
0.5213,0.51318,0.53051
0.52054,0.51252,0.53017
0.51977,0.51186,0.52983
0.519,0.51119,0.52948
0.51822,0.51053,0.52914
0.51744,0.50986,0.52879
0.51665,0.50919,0.52845
0.51585,0.50853,0.5281
0.51505,0.50786,0.52775
0.51424,0.50719,0.5274
0.51342,0.50652,0.52705
0.5126,0.50586,0.5267
0.51178,0.50519,0.52635
0.51094,0.50452,0.526
0.5101,0.50385,0.52565
0.50925,0.50319,0.5253
0.5084,0.50252,0.52494
0.50754,0.50185,0.52459
0.50667,0.50119,0.52424
0.5058,0.50052,0.52388
0.50492,0.49986,0.52353
0.50403,0.4992,0.52317
0.50314,0.49854,0.52282
0.50223,0.49788,0.52247
0.50132,0.49722,0.52211
0.50041,0.49656,0.52176
0.49948,0.49591,0.5214
0.49855,0.49525,0.52105
0.49762,0.4946,0.5207
0.49667,0.49395,0.52034
0.49572,0.49331,0.51999
0.49476,0.49266,0.51964
0.49379,0.49202,0.51929
0.49281,0.49138,0.51894
0.49183,0.49074,0.51859
0.49084,0.49011,0.51824
0.48984,0.48948,0.51789
0.48883,0.48885,0.51755
0.48781,0.48823,0.5172
0.48679,0.48761,0.51686
0.48576,0.48699,0.51651
0.48472,0.48638,0.51617
0.48367,0.48577,0.51583
0.48261,0.48516,0.5155
0.48155,0.48456,0.51516
0.48047,0.48397,0.51483
0.47939,0.48337,0.51449
0.4783,0.48279,0.51417
0.4772,0.4822,0.51384
0.47609,0.48163,0.51351
0.47497,0.48105,0.51319
0.47385,0.48048,0.51287
0.47271,0.47992,0.51256
0.47157,0.47936,0.51224
0.47042,0.47881,0.51193
0.46925,0.47826,0.51163
0.46808,0.47772,0.51132
0.4669,0.47719,0.51102
0.46571,0.47666,0.51073
0.46451,0.47613,0.51044
0.46331,0.47562,0.51015
0.46209,0.47511,0.50987
0.46086,0.4746,0.50959
0.45963,0.4741,0.50931
0.45838,0.47361,0.50904
0.45713,0.47312,0.50878
0.45586,0.47264,0.50852
0.45459,0.47217,0.50826
0.4533,0.47171,0.50801
0.45201,0.47125,0.50777
0.45071,0.4708,0.50753
0.44939,0.47035,0.5073
0.44807,0.46991,0.50707
0.44674,0.46948,0.50685
0.4454,0.46906,0.50664
0.44404,0.46864,0.50643
0.44268,0.46823,0.50623
0.44131,0.46783,0.50604
0.43993,0.46744,0.50585
0.43854,0.46705,0.50567
0.43714,0.46667,0.5055
0.43573,0.4663,0.50533
0.4343,0.46593,0.50517
0.43287,0.46557,0.50502
0.43143,0.46522,0.50488
0.42998,0.46488,0.50475
0.42852,0.46454,0.50462
0.42705,0.46421,0.5045
0.42557,0.46389,0.50439
0.42408,0.46357,0.50429
0.42258,0.46326,0.5042
0.42107,0.46296,0.50411
0.41955,0.46267,0.50404
0.41802,0.46238,0.50397
0.41648,0.4621,0.50391
0.41494,0.46183,0.50386
0.41338,0.46156,0.50382
0.41181,0.4613,0.50379
0.41023,0.46104,0.50377
0.40864,0.4608,0.50376
0.40705,0.46056,0.50375
0.40544,0.46032,0.50376
0.40383,0.46009,0.50377
0.4022,0.45987,0.5038
0.40057,0.45965,0.50383
0.39893,0.45944,0.50387
0.39727,0.45923,0.50392
0.39561,0.45903,0.50398
0.39394,0.45884,0.50405
0.39226,0.45864,0.50413
0.39058,0.45846,0.50421
0.38888,0.45828,0.50431
0.38718,0.4581,0.50441
0.38546,0.45793,0.50452
0.38374,0.45776,0.50464
0.38201,0.4576,0.50477
0.38027,0.45744,0.50491
0.37853,0.45728,0.50506
0.37678,0.45713,0.50521
0.37501,0.45698,0.50537
0.37325,0.45683,0.50554
0.37147,0.45669,0.50571
0.36969,0.45654,0.50589
0.3679,0.4564,0.50608
0.3661,0.45627,0.50628
0.36429,0.45613,0.50648
0.36248,0.456,0.50668
0.36066,0.45586,0.5069
0.35884,0.45573,0.50711
0.35701,0.4556,0.50734
0.35518,0.45547,0.50756
0.35333,0.45534,0.5078
0.35149,0.45521,0.50803
0.34963,0.45508,0.50827
0.34778,0.45495,0.50851
0.34592,0.45482,0.50876
0.34405,0.45469,0.50901
0.34218,0.45455,0.50926
0.3403,0.45441,0.50951
0.33842,0.45428,0.50976
0.33654,0.45414,0.51001
0.33465,0.45399,0.51027
0.33276,0.45385,0.51052
0.33087,0.4537,0.51077
0.32897,0.45354,0.51103
0.32708,0.45339,0.51128
0.32518,0.45323,0.51152
0.32328,0.45306,0.51177
0.32137,0.45289,0.51201
0.31947,0.45271,0.51225
0.31756,0.45253,0.51248
0.31566,0.45235,0.51271
0.31375,0.45215,0.51294
0.31184,0.45195,0.51315
0.30994,0.45175,0.51337
0.30803,0.45153,0.51357
0.30612,0.45131,0.51377
0.30422,0.45108,0.51396
0.30232,0.45084,0.51414
0.30042,0.45059,0.51431
0.29852,0.45034,0.51447
0.29662,0.45007,0.51462
0.29472,0.4498,0.51475
0.29283,0.44951,0.51488
0.29095,0.44921,0.51499
0.28906,0.44891,0.5151
0.28718,0.44859,0.51518
0.2853,0.44826,0.51526
0.28343,0.44792,0.51531
0.28157,0.44756,0.51535
0.2797,0.44719,0.51538
0.27785,0.44681,0.51539
0.276,0.44642,0.51538
0.27415,0.44601,0.51535
0.27231,0.44559,0.51531
0.27048,0.44515,0.51524
0.26866,0.4447,0.51515
0.26684,0.44423,0.51505
0.26503,0.44375,0.51492
0.26323,0.44325,0.51477
0.26143,0.44274,0.5146
0.25965,0.4422,0.5144
0.25787,0.44165,0.51418
0.2561,0.44109,0.51393
0.25434,0.4405,0.51366
0.25259,0.4399,0.51337
0.25084,0.43928,0.51304
0.24911,0.43863,0.5127
0.24739,0.43797,0.51232
0.24568,0.43729,0.51191
0.24397,0.43659,0.51148
0.24228,0.43587,0.51102
0.2406,0.43513,0.51052
0.23893,0.43437,0.51
0.23727,0.43359,0.50945
0.23561,0.43278,0.50886
0.23398,0.43196,0.50825
0.23235,0.43111,0.5076
0.23073,0.43024,0.50692
0.22912,0.42935,0.5062
0.22753,0.42843,0.50546
0.22594,0.42749,0.50468
0.22437,0.42653,0.50386
0.22281,0.42555,0.50302
0.22126,0.42454,0.50213
0.21972,0.4235,0.50122
0.21819,0.42245,0.50027
0.21668,0.42137,0.49928
0.21517,0.42026,0.49826
0.21368,0.41913,0.4972
0.2122,0.41798,0.49611
0.21073,0.4168,0.49498
0.20927,0.4156,0.49382
0.20782,0.41437,0.49262
0.20638,0.41312,0.49139
0.20495,0.41184,0.49012
0.20354,0.41054,0.48882
0.20213,0.40921,0.48748
0.20074,0.40786,0.48611
0.19935,0.40649,0.4847
0.19798,0.40509,0.48326
0.19661,0.40367,0.48179
0.19526,0.40222,0.48028
0.19391,0.40075,0.47874
0.19258,0.39925,0.47717
0.19125,0.39773,0.47556
0.18994,0.39619,0.47393
0.18863,0.39463,0.47226
0.18733,0.39304,0.47056
0.18604,0.39144,0.46884
0.18476,0.3898,0.46708
0.18349,0.38815,0.4653
0.18223,0.38648,0.46348
0.18097,0.38479,0.46165
0.17972,0.38307,0.45978
0.17849,0.38134,0.45789
0.17725,0.37959,0.45598
0.17603,0.37781,0.45404
0.17481,0.37602,0.45207
0.1736,0.37422,0.45009
0.1724,0.37239,0.44809
0.17121,0.37055,0.44606
0.17002,0.36869,0.44402
0.16884,0.36682,0.44195
0.16766,0.36493,0.43987
0.1665,0.36303,0.43778
0.16533,0.36111,0.43567
0.16418,0.35918,0.43354
0.16303,0.35724,0.4314
0.16189,0.35529,0.42925
0.16075,0.35333,0.42708
0.15962,0.35136,0.42491
0.1585,0.34937,0.42272
0.15738,0.34738,0.42053
0.15626,0.34538,0.41833
0.15516,0.34338,0.41612
0.15406,0.34136,0.4139
0.15296,0.33934,0.41168
0.15187,0.33732,0.40946
0.15079,0.33529,0.40723
0.14971,0.33326,0.405
0.14864,0.33122,0.40277
0.14758,0.32918,0.40054
0.14652,0.32714,0.39831
0.14546,0.3251,0.39608
0.14441,0.32306,0.39385
0.14337,0.32102,0.39162
0.14234,0.31898,0.3894
0.14131,0.31694,0.38718
0.14028,0.31491,0.38496
0.13927,0.31287,0.38275
0.13826,0.31084,0.38055
0.13725,0.30882,0.37835
0.13625,0.3068,0.37616
0.13526,0.30478,0.37398
0.13428,0.30277,0.37181
0.1333,0.30077,0.36964
0.13232,0.29877,0.36749
0.13136,0.29678,0.36534
0.1304,0.2948,0.36321
0.12945,0.29283,0.36109
0.1285,0.29086,0.35898
0.12756,0.28891,0.35688
0.12663,0.28696,0.35479
0.12571,0.28503,0.35272
0.12479,0.2831,0.35066
0.12388,0.28119,0.34861
0.12298,0.27929,0.34658
0.12208,0.2774,0.34456
0.12119,0.27552,0.34256
0.12031,0.27366,0.34057
0.11944,0.2718,0.3386
0.11857,0.26996,0.33664
0.11771,0.26814,0.3347
0.11686,0.26632,0.33277
0.11602,0.26452,0.33086
0.11518,0.26274,0.32897
0.11435,0.26097,0.32709
0.11353,0.25921,0.32523
0.11272,0.25747,0.32339
0.11191,0.25574,0.32157
0.11111,0.25403,0.31976
0.11032,0.25233,0.31797
0.10954,0.25065,0.3162
0.10876,0.24898,0.31444
0.10799,0.24733,0.3127
0.10723,0.24569,0.31098
0.10648,0.24407,0.30928
0.10574,0.24246,0.3076
0.105,0.24087,0.30593
0.10427,0.2393,0.30428
0.10355,0.23774,0.30265
0.10283,0.2362,0.30104
0.10212,0.23467,0.29945
0.10142,0.23316,0.29787
0.10073,0.23167,0.29631
0.10005,0.23019,0.29477
0.09937,0.22873,0.29325
0.0987,0.22728,0.29174
0.09803,0.22585,0.29026
0.09738,0.22443,0.28879
0.09673,0.22303,0.28733
0.09609,0.22165,0.2859
0.09545,0.22028,0.28448
0.09483,0.21892,0.28308
0.09421,0.21759,0.2817
0.09359,0.21626,0.28033
0.09299,0.21495,0.27899
0.09239,0.21366,0.27765
0.09179,0.21238,0.27634
0.09121,0.21112,0.27504
0.09063,0.20987,0.27376
0.09006,0.20864,0.2725
0.08949,0.20742,0.27125
0.08893,0.20622,0.27002
0.08838,0.20503,0.2688
0.08783,0.20385,0.2676
0.08729,0.20269,0.26642
0.08676,0.20154,0.26525
0.08623,0.20041,0.26409
0.08571,0.19929,0.26296
0.0852,0.19818,0.26183
0.08469,0.19709,0.26073
0.08419,0.19601,0.25963
0.08369,0.19494,0.25855
0.0832,0.19389,0.25749
0.08271,0.19285,0.25644
0.08223,0.19182,0.25541
0.08176,0.19081,0.25439
0.08129,0.1898,0.25338
0.08083,0.18881,0.25239
0.08037,0.18783,0.25141
0.07992,0.18687,0.25044
0.07948,0.18591,0.24949
0.07904,0.18497,0.24855
0.0786,0.18404,0.24762
0.07817,0.18312,0.24671
0.07775,0.18221,0.24581
0.07733,0.18132,0.24492
0.07691,0.18043,0.24404
0.0765,0.17956,0.24318
0.0761,0.17869,0.24233
0.0757,0.17784,0.24149
0.0753,0.17699,0.24066
0.07491,0.17616,0.23984
0.07453,0.17534,0.23904
0.07414,0.17453,0.23824
0.07377,0.17372,0.23746
0.0734,0.17293,0.23669
0.07303,0.17215,0.23592
0.07267,0.17138,0.23517
0.07231,0.17061,0.23443
0.07195,0.16986,0.2337
0.0716,0.16911,0.23298
0.07126,0.16838,0.23227
0.07092,0.16765,0.23157
0.07058,0.16693,0.23088
0.07024,0.16622,0.2302
0.06991,0.16552,0.22953
0.06959,0.16482,0.22886
0.06927,0.16414,0.22821
0.06895,0.16346,0.22757
0.06864,0.16279,0.22693
0.06832,0.16213,0.22631
0.06802,0.16148,0.22569
0.06771,0.16083,0.22508
0.06742,0.1602,0.22448
0.06712,0.15957,0.22389
0.06683,0.15894,0.2233
0.06654,0.15833,0.22273
0.06625,0.15772,0.22216
0.06597,0.15712,0.2216
0.06569,0.15653,0.22104
0.06542,0.15594,0.2205
0.06514,0.15536,0.21996
0.06487,0.15478,0.21943
0.06461,0.15422,0.21891
0.06434,0.15366,0.21839
0.06408,0.1531,0.21788
0.06383,0.15255,0.21738
0.06357,0.15201,0.21688
0.06332,0.15148,0.21639
0.06307,0.15095,0.21591
0.06283,0.15042,0.21543
0.06258,0.14991,0.21497
0.06234,0.14939,0.2145
0.06211,0.14889,0.21405
0.06187,0.14839,0.21359
0.06164,0.14789,0.21315
0.06141,0.1474,0.21271
0.06119,0.14692,0.21228
0.06096,0.14644,0.21185
0.06074,0.14596,0.21143
0.06052,0.14549,0.21101
0.0603,0.14503,0.2106
0.06009,0.14457,0.2102
0.05988,0.14412,0.2098
0.05967,0.14367,0.2094
0.05946,0.14322,0.20901
0.05926,0.14279,0.20863
0.05905,0.14235,0.20825
0.05885,0.14192,0.20788
0.05866,0.14149,0.20751
0.05846,0.14107,0.20714
0.05827,0.14066,0.20678
0.05807,0.14024,0.20643
0.05788,0.13983,0.20608
0.0577,0.13943,0.20573
0.05751,0.13903,0.20539
0.05733,0.13863,0.20505
0.05714,0.13824,0.20472
0.05696,0.13785,0.20439
0.05679,0.13747,0.20407
0.05661,0.13709,0.20375
0.05644,0.13671,0.20343
0.05626,0.13634,0.20312
0.05609,0.13597,0.20281
0.05593,0.1356,0.20251
0.05576,0.13524,0.20221
0.05559,0.13488,0.20191
0.05543,0.13453,0.20162
0.05527,0.13418,0.20133
0.05511,0.13383,0.20104
0.05495,0.13348,0.20076
0.05479,0.13314,0.20048
0.05464,0.1328,0.20021
0.05448,0.13247,0.19994
0.05433,0.13214,0.19967
0.05418,0.13181,0.1994
0.05403,0.13148,0.19914
0.05388,0.13116,0.19888
0.05374,0.13084,0.19863
0.05359,0.13052,0.19838
0.05345,0.13021,0.19813
0.05331,0.1299,0.19788
0.05317,0.12959,0.19764
0.05303,0.12928,0.1974
0.05289,0.12898,0.19717
0.05276,0.12868,0.19693
0.05262,0.12838,0.1967
0.05249,0.12809,0.19648
0.05235,0.1278,0.19625
0.05222,0.12751,0.19603
0.05209,0.12722,0.19581
0.05197,0.12693,0.19559
0.05184,0.12665,0.19538
0.05171,0.12637,0.19517
0.05159,0.1261,0.19496
0.05146,0.12582,0.19475
0.05134,0.12555,0.19455
0.05122,0.12528,0.19435
0.0511,0.12501,0.19415
0.05098,0.12475,0.19395
0.05086,0.12448,0.19376
0.05075,0.12422,0.19357
0.05063,0.12396,0.19338
0.05052,0.12371,0.19319
0.0504,0.12345,0.19301
0.05029,0.1232,0.19283
0.05018,0.12295,0.19265
0.05007,0.1227,0.19247
0.04996,0.12245,0.19229
0.04985,0.12221,0.19212
0.04975,0.12197,0.19195
0.04964,0.12173,0.19178
0.04953,0.12149,0.19161
0.04943,0.12125,0.19145
0.04933,0.12102,0.19129
0.04922,0.12078,0.19113
0.04912,0.12055,0.19097
0.04902,0.12032,0.19081
0.04892,0.1201,0.19066
0.04882,0.11987,0.1905
0.04873,0.11965,0.19035
0.04863,0.11942,0.1902
0.04853,0.1192,0.19005
0.04844,0.11899,0.18991
0.04834,0.11877,0.18977
0.04825,0.11855,0.18962
0.04816,0.11834,0.18948
0.04806,0.11813,0.18934
0.04797,0.11792,0.18921
0.04788,0.11771,0.18907
0.04779,0.1175,0.18894
0.0477,0.11729,0.18881
0.04762,0.11709,0.18868
0.04753,0.11689,0.18855
0.04744,0.11669,0.18842
0.04736,0.11649,0.1883
0.04727,0.11629,0.18818
0.04719,0.11609,0.18805
0.0471,0.1159,0.18793
0.04702,0.1157,0.18781
0.04694,0.11551,0.1877
0.04686,0.11532,0.18758
0.04678,0.11513,0.18747
0.0467,0.11494,0.18736
0.04662,0.11475,0.18724
0.04654,0.11457,0.18713
0.04646,0.11438,0.18703
0.04638,0.1142,0.18692
0.04631,0.11402,0.18681
0.04623,0.11384,0.18671
0.04615,0.11366,0.18661
0.04608,0.11348,0.18651
0.04601,0.1133,0.18641
0.04593,0.11313,0.18631
0.04586,0.11295,0.18621
0.04579,0.11278,0.18611
0.04571,0.11261,0.18602
0.04564,0.11244,0.18593
0.04557,0.11227,0.18583
0.0455,0.1121,0.18574
0.04543,0.11193,0.18566
0.04536,0.11177,0.18557
0.0453,0.1116,0.18548
0.04523,0.11144,0.18539
0.04516,0.11127,0.18531
0.04509,0.11111,0.18523
0.04503,0.11095,0.18515
0.04496,0.11079,0.18506
0.0449,0.11063,0.18499
0.04483,0.11048,0.18491
0.04477,0.11032,0.18483
0.04471,0.11017,0.18475
0.04464,0.11001,0.18468
0.04458,0.10986,0.18461
0.04452,0.1097,0.18453
0.04446,0.10955,0.18446
0.0444,0.1094,0.18439
0.04434,0.10925,0.18432
0.04428,0.1091,0.18426
0.04422,0.10896,0.18419
0.04416,0.10881,0.18412
0.0441,0.10867,0.18406
0.04404,0.10852,0.18399
0.04398,0.10838,0.18393
0.04393,0.10823,0.18387
0.04387,0.10809,0.18381
0.04381,0.10795,0.18375
0.04376,0.10781,0.18369
0.0437,0.10767,0.18364
0.04365,0.10753,0.18358
0.04359,0.10739,0.18352
0.04354,0.10726,0.18347
0.04348,0.10712,0.18342
0.04343,0.10699,0.18337
0.04338,0.10685,0.18331
0.04333,0.10672,0.18326
0.04327,0.10658,0.18322
0.04322,0.10645,0.18317
0.04317,0.10632,0.18312
0.04312,0.10619,0.18308
0.04307,0.10606,0.18303
0.04302,0.10593,0.18299
0.04297,0.1058,0.18294
0.04292,0.10568,0.1829
0.04287,0.10555,0.18286
0.04282,0.10542,0.18282
0.04277,0.1053,0.18278
0.04273,0.10517,0.18274
0.04268,0.10505,0.18271
0.04263,0.10492,0.18267
0.04259,0.1048,0.18263
0.04254,0.10468,0.1826
0.04249,0.10456,0.18257
0.04245,0.10444,0.18253
0.0424,0.10432,0.1825
0.04236,0.1042,0.18247
0.04231,0.10408,0.18244
0.04227,0.10396,0.18241
0.04222,0.10384,0.18239
0.04218,0.10373,0.18236
0.04214,0.10361,0.18233
0.04209,0.10349,0.18231
0.04205,0.10338,0.18228
0.04201,0.10326,0.18226
0.04197,0.10315,0.18224
0.04193,0.10304,0.18222
0.04188,0.10292,0.1822
0.04184,0.10281,0.18218
0.0418,0.1027,0.18216
0.04176,0.10259,0.18214
0.04172,0.10248,0.18212
0.04168,0.10237,0.18211
0.04164,0.10226,0.18209
0.0416,0.10215,0.18208
0.04156,0.10204,0.18207
0.04153,0.10193,0.18205
0.04149,0.10182,0.18204
0.04145,0.10172,0.18203
0.04141,0.10161,0.18202
0.04137,0.1015,0.18201
0.04134,0.1014,0.182
0.0413,0.10129,0.182
0.04126,0.10118,0.18199
0.04123,0.10108,0.18199
0.04119,0.10098,0.18198
0.04115,0.10087,0.18198
0.04112,0.10077,0.18198
0.04108,0.10066,0.18198
0.04105,0.10056,0.18197
0.04101,0.10046,0.18197
0.04098,0.10036,0.18198
0.04094,0.10026,0.18198
0.04091,0.10015,0.18198
0.04088,0.10005,0.18198
