"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.6336,0.63359,0.63162
0.63348,0.63351,0.6317
0.63336,0.63343,0.63177
0.63324,0.63335,0.63185
0.63312,0.63328,0.63193
0.633,0.6332,0.63201
0.63288,0.63312,0.63209
0.63276,0.63304,0.63217
0.63263,0.63296,0.63225
0.63251,0.63288,0.63234
0.63239,0.6328,0.63242
0.63226,0.63272,0.6325
0.63214,0.63264,0.63259
0.63201,0.63256,0.63268
0.63189,0.63248,0.63277
0.63176,0.6324,0.63286
0.63163,0.63232,0.63295
0.6315,0.63224,0.63304
0.63137,0.63215,0.63313
0.63124,0.63207,0.63323
0.63111,0.63199,0.63332
0.63098,0.63191,0.63342
0.63085,0.63182,0.63351
0.63072,0.63174,0.63361
0.63058,0.63166,0.63371
0.63045,0.63157,0.63381
0.63031,0.63149,0.63391
0.63018,0.6314,0.63402
0.63004,0.63131,0.63412
0.6299,0.63123,0.63423
0.62977,0.63114,0.63433
0.62963,0.63106,0.63444
0.62949,0.63097,0.63455
0.62935,0.63088,0.63466
0.62921,0.63079,0.63477
0.62907,0.63071,0.63488
0.62892,0.63062,0.635
0.62878,0.63053,0.63511
0.62864,0.63044,0.63523
0.62849,0.63035,0.63534
0.62835,0.63026,0.63546
0.6282,0.63017,0.63558
0.62805,0.63008,0.6357
0.6279,0.62998,0.63582
0.62776,0.62989,0.63595
0.62761,0.6298,0.63607
0.62746,0.62971,0.6362
0.6273,0.62961,0.63632
0.62715,0.62952,0.63645
0.627,0.62942,0.63658
0.62685,0.62933,0.63671
0.62669,0.62923,0.63684
0.62654,0.62914,0.63697
0.62638,0.62904,0.63711
0.62622,0.62894,0.63724
0.62606,0.62885,0.63738
0.6259,0.62875,0.63752
0.62574,0.62865,0.63766
0.62558,0.62855,0.6378
0.62542,0.62845,0.63794
0.62526,0.62835,0.63808
0.62509,0.62825,0.63823
0.62493,0.62815,0.63837
0.62476,0.62804,0.63852
0.6246,0.62794,0.63867
0.62443,0.62784,0.63882
0.62426,0.62773,0.63897
0.62409,0.62763,0.63912
0.62392,0.62752,0.63927
0.62375,0.62742,0.63943
0.62357,0.62731,0.63959
0.6234,0.6272,0.63974
0.62322,0.62709,0.6399
0.62305,0.62698,0.64006
0.62287,0.62687,0.64022
0.62269,0.62676,0.64039
0.62251,0.62665,0.64055
0.62233,0.62654,0.64072
0.62215,0.62643,0.64088
0.62197,0.62631,0.64105
0.62178,0.6262,0.64122
0.6216,0.62609,0.64139
0.62141,0.62597,0.64156
0.62122,0.62585,0.64174
0.62103,0.62574,0.64191
0.62084,0.62562,0.64209
0.62065,0.6255,0.64227
0.62046,0.62538,0.64244
0.62026,0.62526,0.64262
0.62007,0.62514,0.64281
0.61987,0.62501,0.64299
0.61967,0.62489,0.64317
0.61947,0.62477,0.64336
0.61927,0.62464,0.64355
0.61907,0.62452,0.64374
0.61887,0.62439,0.64393
0.61866,0.62426,0.64412
0.61846,0.62413,0.64431
0.61825,0.624,0.64451
0.61804,0.62387,0.6447
0.61783,0.62374,0.6449
0.61762,0.62361,0.6451
0.6174,0.62348,0.6453
0.61719,0.62334,0.6455
0.61697,0.62321,0.6457
0.61675,0.62307,0.64591
0.61653,0.62293,0.64611
0.61631,0.6228,0.64632
0.61609,0.62266,0.64653
0.61586,0.62252,0.64674
0.61564,0.62238,0.64695
0.61541,0.62223,0.64716
0.61518,0.62209,0.64738
0.61495,0.62195,0.64759
0.61471,0.6218,0.64781
0.61448,0.62166,0.64803
0.61424,0.62151,0.64825
0.614,0.62136,0.64847
0.61376,0.62121,0.6487
0.61352,0.62106,0.64892
0.61328,0.62091,0.64915
0.61303,0.62076,0.64938
0.61278,0.6206,0.6496
0.61254,0.62045,0.64984
0.61228,0.62029,0.65007
0.61203,0.62013,0.6503
0.61178,0.61998,0.65054
0.61152,0.61982,0.65077
0.61126,0.61966,0.65101
0.611,0.6195,0.65125
0.61073,0.61933,0.65149
0.61047,0.61917,0.65174
0.6102,0.61901,0.65198
0.60993,0.61884,0.65223
0.60966,0.61867,0.65247
0.60939,0.61851,0.65272
0.60911,0.61834,0.65297
0.60883,0.61817,0.65323
0.60855,0.618,0.65348
0.60827,0.61783,0.65374
0.60798,0.61765,0.65399
0.60769,0.61748,0.65425
0.6074,0.6173,0.65451
0.60711,0.61713,0.65477
0.60682,0.61695,0.65504
0.60652,0.61677,0.6553
0.60622,0.61659,0.65557
0.60592,0.61641,0.65584
0.60561,0.61623,0.65611
0.6053,0.61605,0.65638
0.60499,0.61587,0.65665
0.60468,0.61569,0.65692
0.60436,0.6155,0.6572
0.60404,0.61532,0.65748
0.60372,0.61513,0.65776
0.6034,0.61494,0.65804
0.60307,0.61475,0.65832
0.60274,0.61457,0.65861
0.60241,0.61438,0.65889
0.60208,0.61419,0.65918
0.60174,0.614,0.65947
0.6014,0.6138,0.65976
0.60105,0.61361,0.66006
0.6007,0.61342,0.66035
0.60035,0.61323,0.66065
0.6,0.61303,0.66095
0.59964,0.61284,0.66125
0.59928,0.61264,0.66155
0.59892,0.61245,0.66185
0.59855,0.61225,0.66216
0.59818,0.61206,0.66247
0.59781,0.61186,0.66278
0.59743,0.61166,0.66309
0.59705,0.61147,0.6634
0.59667,0.61127,0.66372
0.59628,0.61107,0.66403
0.59589,0.61088,0.66435
0.59549,0.61068,0.66467
0.59509,0.61048,0.665
0.59469,0.61028,0.66532
0.59428,0.61009,0.66565
0.59387,0.60989,0.66598
0.59346,0.60969,0.66631
0.59304,0.6095,0.66664
0.59262,0.6093,0.66698
0.5922,0.60911,0.66731
0.59177,0.60891,0.66765
0.59133,0.60872,0.668
0.59089,0.60853,0.66834
0.59045,0.60833,0.66869
0.59,0.60814,0.66903
0.58955,0.60795,0.66939
0.5891,0.60776,0.66974
0.58864,0.60757,0.67009
0.58817,0.60739,0.67045
0.5877,0.6072,0.67081
0.58723,0.60702,0.67117
0.58675,0.60683,0.67154
0.58627,0.60665,0.67191
0.58578,0.60647,0.67228
0.58528,0.60629,0.67265
0.58479,0.60612,0.67303
0.58428,0.60594,0.6734
0.58378,0.60577,0.67379
0.58326,0.6056,0.67417
0.58274,0.60544,0.67456
0.58222,0.60527,0.67495
0.58169,0.60511,0.67534
0.58116,0.60495,0.67573
0.58062,0.60479,0.67613
0.58007,0.60464,0.67653
0.57952,0.60449,0.67694
0.57896,0.60434,0.67735
0.5784,0.6042,0.67776
0.57783,0.60406,0.67817
0.57726,0.60392,0.67859
0.57668,0.60379,0.67901
0.5761,0.60366,0.67944
0.5755,0.60353,0.67986
0.57491,0.60341,0.6803
0.5743,0.6033,0.68073
0.57369,0.60318,0.68117
0.57307,0.60308,0.68161
0.57245,0.60297,0.68206
0.57182,0.60288,0.68251
0.57118,0.60278,0.68297
0.57054,0.6027,0.68343
0.56989,0.60261,0.68389
0.56924,0.60254,0.68436
0.56857,0.60247,0.68483
0.5679,0.6024,0.68531
0.56722,0.60234,0.68579
0.56654,0.60229,0.68628
0.56585,0.60224,0.68677
0.56515,0.6022,0.68727
0.56444,0.60217,0.68777
0.56373,0.60214,0.68828
0.56301,0.60212,0.68879
0.56228,0.60211,0.68931
0.56154,0.60211,0.68983
0.5608,0.60211,0.69036
0.56005,0.60212,0.6909
0.55928,0.60214,0.69144
0.55852,0.60216,0.69198
0.55774,0.6022,0.69253
0.55696,0.60224,0.69309
0.55616,0.60229,0.69366
0.55536,0.60235,0.69423
0.55455,0.60242,0.69481
0.55373,0.60249,0.69539
0.55291,0.60258,0.69598
0.55207,0.60268,0.69658
0.55123,0.60278,0.69719
0.55038,0.60289,0.6978
0.54951,0.60302,0.69842
0.54864,0.60315,0.69904
0.54776,0.60329,0.69968
0.54687,0.60345,0.70032
0.54597,0.60361,0.70097
0.54507,0.60378,0.70163
0.54415,0.60397,0.7023
0.54322,0.60416,0.70297
0.54229,0.60437,0.70365
0.54134,0.60458,0.70435
0.54038,0.60481,0.70505
0.53942,0.60505,0.70575
0.53844,0.60529,0.70647
0.53746,0.60555,0.7072
0.53646,0.60583,0.70793
0.53545,0.60611,0.70868
0.53444,0.6064,0.70943
0.53341,0.60671,0.7102
0.53237,0.60702,0.71097
0.53132,0.60735,0.71175
0.53027,0.60769,0.71255
0.5292,0.60804,0.71335
0.52812,0.60841,0.71416
0.52703,0.60878,0.71498
0.52592,0.60917,0.71582
0.52481,0.60957,0.71666
0.52369,0.60998,0.71751
0.52255,0.61041,0.71838
0.5214,0.61085,0.71925
0.52025,0.61129,0.72013
0.51908,0.61175,0.72103
0.5179,0.61223,0.72194
0.5167,0.61271,0.72285
0.5155,0.61321,0.72378
0.51428,0.61372,0.72472
0.51306,0.61424,0.72567
0.51182,0.61477,0.72663
0.51057,0.61532,0.7276
0.5093,0.61588,0.72858
0.50803,0.61645,0.72957
0.50674,0.61703,0.73057
0.50544,0.61763,0.73159
0.50413,0.61823,0.73261
0.5028,0.61885,0.73364
0.50146,0.61948,0.73469
0.50011,0.62013,0.73575
0.49875,0.62078,0.73681
0.49738,0.62145,0.73789
0.49599,0.62213,0.73898
0.49459,0.62282,0.74008
0.49318,0.62352,0.74118
0.49175,0.62423,0.7423
0.49031,0.62496,0.74343
0.48886,0.62569,0.74457
0.4874,0.62644,0.74572
0.48592,0.6272,0.74687
0.48443,0.62797,0.74804
0.48293,0.62875,0.74922
0.48141,0.62954,0.7504
0.47988,0.63034,0.7516
0.47834,0.63116,0.7528
0.47679,0.63198,0.75401
0.47522,0.63282,0.75523
0.47364,0.63366,0.75646
0.47204,0.63452,0.7577
0.47043,0.63538,0.75894
0.46881,0.63626,0.76019
0.46718,0.63714,0.76145
0.46553,0.63804,0.76272
0.46387,0.63894,0.76399
0.4622,0.63985,0.76527
0.46051,0.64078,0.76656
0.45881,0.64171,0.76785
0.4571,0.64265,0.76915
0.45537,0.6436,0.77045
0.45364,0.64456,0.77176
0.45188,0.64553,0.77307
0.45012,0.6465,0.77439
0.44834,0.64749,0.77571
0.44656,0.64848,0.77704
0.44475,0.64948,0.77837
0.44294,0.65049,0.77971
0.44112,0.65151,0.78104
0.43928,0.65253,0.78238
0.43743,0.65356,0.78373
0.43557,0.6546,0.78507
0.43369,0.65565,0.78642
0.43181,0.6567,0.78777
0.42991,0.65776,0.78912
0.428,0.65882,0.79047
0.42608,0.6599,0.79183
0.42415,0.66097,0.79318
0.42221,0.66206,0.79453
0.42026,0.66315,0.79589
0.4183,0.66425,0.79724
0.41633,0.66535,0.79859
0.41434,0.66646,0.79994
0.41235,0.66757,0.80129
0.41035,0.66869,0.80264
0.40834,0.66981,0.80398
0.40632,0.67094,0.80533
0.4043,0.67207,0.80667
0.40226,0.67321,0.80801
0.40022,0.67435,0.80934
0.39816,0.6755,0.81067
0.39611,0.67665,0.812
0.39404,0.6778,0.81332
0.39197,0.67896,0.81464
0.38989,0.68012,0.81595
0.3878,0.68129,0.81726
0.38571,0.68246,0.81857
0.38362,0.68363,0.81986
0.38151,0.6848,0.82116
0.37941,0.68598,0.82244
0.3773,0.68716,0.82372
0.37519,0.68834,0.82499
0.37307,0.68953,0.82626
0.37095,0.69072,0.82752
0.36883,0.6919,0.82877
0.3667,0.6931,0.83001
0.36458,0.69429,0.83125
0.36245,0.69548,0.83248
0.36033,0.69668,0.8337
0.3582,0.69788,0.83491
0.35607,0.69907,0.83611
0.35395,0.70027,0.8373
0.35182,0.70147,0.83849
0.3497,0.70267,0.83966
0.34758,0.70387,0.84083
0.34547,0.70507,0.84198
0.34335,0.70627,0.84313
0.34124,0.70748,0.84427
0.33914,0.70868,0.84539
0.33704,0.70988,0.84651
0.33495,0.71107,0.84761
0.33286,0.71227,0.8487
0.33078,0.71347,0.84979
0.3287,0.71466,0.85086
0.32664,0.71586,0.85192
0.32458,0.71705,0.85297
0.32253,0.71824,0.85401
0.32049,0.71943,0.85504
0.31846,0.72061,0.85605
0.31644,0.7218,0.85706
0.31443,0.72298,0.85805
0.31243,0.72415,0.85903
0.31045,0.72533,0.86
0.30847,0.7265,0.86096
0.30651,0.72766,0.8619
0.30457,0.72883,0.86284
0.30263,0.72998,0.86376
0.30072,0.73114,0.86467
0.29881,0.73229,0.86557
0.29692,0.73343,0.86645
0.29505,0.73457,0.86733
0.29319,0.7357,0.86819
0.29135,0.73683,0.86904
0.28953,0.73795,0.86988
0.28772,0.73907,0.87071
0.28593,0.74018,0.87152
0.28416,0.74128,0.87233
0.28241,0.74238,0.87312
0.28068,0.74347,0.8739
0.27896,0.74455,0.87467
0.27727,0.74563,0.87543
0.27559,0.7467,0.87618
0.27394,0.74776,0.87691
0.2723,0.74881,0.87764
0.27069,0.74985,0.87835
0.26909,0.75089,0.87906
0.26752,0.75192,0.87975
0.26596,0.75294,0.88043
0.26443,0.75395,0.88111
0.26292,0.75495,0.88177
0.26143,0.75594,0.88242
0.25996,0.75692,0.88306
0.25851,0.75789,0.8837
0.25708,0.75886,0.88432
0.25568,0.75981,0.88493
0.25429,0.76076,0.88554
0.25293,0.76169,0.88613
0.25159,0.76261,0.88672
0.25027,0.76353,0.8873
0.24898,0.76443,0.88787
0.2477,0.76533,0.88843
0.24645,0.76621,0.88898
0.24521,0.76708,0.88952
0.244,0.76795,0.89006
0.24281,0.7688,0.89059
0.24164,0.76964,0.89111
0.24049,0.77048,0.89162
0.23936,0.7713,0.89213
0.23825,0.77211,0.89263
0.23716,0.77291,0.89312
0.23609,0.7737,0.89361
0.23505,0.77448,0.89409
0.23402,0.77525,0.89456
0.23301,0.77602,0.89502
0.23202,0.77677,0.89549
0.23105,0.77751,0.89594
0.2301,0.77824,0.89639
0.22917,0.77896,0.89683
0.22825,0.77967,0.89727
0.22736,0.78037,0.8977
0.22648,0.78106,0.89813
0.22562,0.78174,0.89855
0.22478,0.78241,0.89897
0.22396,0.78307,0.89938
0.22315,0.78372,0.89979
0.22236,0.78437,0.90019
0.22158,0.785,0.90059
0.22083,0.78562,0.90099
0.22008,0.78624,0.90138
0.21936,0.78685,0.90176
0.21865,0.78744,0.90215
0.21795,0.78803,0.90253
0.21727,0.78861,0.9029
0.2166,0.78919,0.90328
0.21595,0.78975,0.90365
0.21532,0.79031,0.90401
0.21469,0.79085,0.90438
0.21408,0.79139,0.90474
0.21349,0.79192,0.90509
0.2129,0.79245,0.90545
0.21233,0.79296,0.9058
0.21177,0.79347,0.90615
0.21123,0.79397,0.90649
0.21069,0.79447,0.90684
0.21017,0.79495,0.90718
0.20966,0.79543,0.90752
0.20916,0.79591,0.90786
0.20867,0.79637,0.90819
0.2082,0.79683,0.90853
0.20773,0.79728,0.90886
0.20727,0.79773,0.90919
0.20683,0.79817,0.90952
0.20639,0.7986,0.90984
0.20596,0.79903,0.91017
0.20555,0.79945,0.91049
0.20514,0.79987,0.91081
0.20474,0.80027,0.91113
0.20435,0.80068,0.91145
0.20396,0.80108,0.91177
0.20359,0.80147,0.91208
0.20322,0.80186,0.9124
0.20287,0.80224,0.91271
0.20251,0.80261,0.91302
0.20217,0.80299,0.91333
0.20184,0.80335,0.91364
0.20151,0.80371,0.91395
0.20119,0.80407,0.91426
0.20087,0.80442,0.91457
0.20056,0.80477,0.91487
0.20026,0.80511,0.91518
0.19996,0.80545,0.91548
0.19967,0.80579,0.91579
0.19939,0.80612,0.91609
0.19911,0.80644,0.91639
0.19884,0.80676,0.91669
0.19857,0.80708,0.91699
0.19831,0.80739,0.91729
0.19805,0.8077,0.91759
0.1978,0.80801,0.91789
0.19755,0.80831,0.91818
0.19731,0.80861,0.91848
0.19707,0.80891,0.91878
0.19684,0.8092,0.91907
0.19661,0.80949,0.91937
0.19638,0.80978,0.91966
0.19616,0.81006,0.91995
0.19594,0.81034,0.92025
0.19573,0.81061,0.92054
0.19552,0.81089,0.92083
0.19531,0.81116,0.92112
0.19511,0.81143,0.92141
0.19491,0.81169,0.9217
0.19472,0.81195,0.92199
0.19453,0.81221,0.92228
0.19434,0.81247,0.92257
0.19415,0.81272,0.92285
0.19397,0.81298,0.92314
0.19379,0.81323,0.92342
0.19361,0.81348,0.92371
0.19344,0.81372,0.92399
0.19327,0.81396,0.92428
0.1931,0.81421,0.92456
0.19293,0.81445,0.92484
0.19277,0.81468,0.92512
0.1926,0.81492,0.9254
0.19245,0.81515,0.92568
0.19229,0.81538,0.92596
0.19213,0.81561,0.92624
0.19198,0.81584,0.92652
0.19183,0.81607,0.9268
0.19168,0.8163,0.92707
0.19154,0.81652,0.92735
0.19139,0.81674,0.92762
0.19125,0.81696,0.9279
0.19111,0.81718,0.92817
0.19097,0.8174,0.92844
0.19084,0.81762,0.92871
0.1907,0.81783,0.92898
0.19057,0.81805,0.92925
0.19044,0.81826,0.92952
0.19031,0.81848,0.92979
0.19018,0.81869,0.93006
0.19005,0.8189,0.93032
0.18993,0.81911,0.93059
0.1898,0.81932,0.93085
0.18968,0.81952,0.93112
0.18956,0.81973,0.93138
0.18944,0.81994,0.93164
0.18932,0.82014,0.9319
0.1892,0.82035,0.93216
0.18909,0.82055,0.93242
0.18897,0.82075,0.93268
0.18886,0.82096,0.93293
0.18875,0.82116,0.93319
0.18863,0.82136,0.93344
0.18852,0.82156,0.9337
0.18841,0.82176,0.93395
0.18831,0.82196,0.9342
0.1882,0.82216,0.93445
0.18809,0.82236,0.9347
0.18799,0.82256,0.93495
0.18788,0.82276,0.9352
0.18778,0.82296,0.93544
0.18767,0.82316,0.93569
0.18757,0.82335,0.93593
0.18747,0.82355,0.93618
0.18737,0.82375,0.93642
0.18727,0.82394,0.93666
0.18717,0.82414,0.9369
0.18707,0.82434,0.93714
0.18698,0.82453,0.93737
0.18688,0.82473,0.93761
0.18678,0.82493,0.93785
0.18669,0.82512,0.93808
0.18659,0.82532,0.93831
0.1865,0.82551,0.93854
0.1864,0.82571,0.93877
0.18631,0.8259,0.939
0.18622,0.8261,0.93923
0.18613,0.82629,0.93946
0.18603,0.82649,0.93969
0.18594,0.82668,0.93991
0.18585,0.82688,0.94013
0.18576,0.82707,0.94036
0.18567,0.82727,0.94058
0.18558,0.82746,0.9408
0.18549,0.82766,0.94102
0.1854,0.82786,0.94124
0.18531,0.82805,0.94145
0.18523,0.82825,0.94167
0.18514,0.82844,0.94188
0.18505,0.82864,0.9421
0.18496,0.82883,0.94231
0.18488,0.82903,0.94252
0.18479,0.82922,0.94273
0.1847,0.82942,0.94294
0.18462,0.82961,0.94315
0.18453,0.82981,0.94335
0.18445,0.83,0.94356
0.18436,0.8302,0.94376
0.18428,0.83039,0.94396
0.18419,0.83059,0.94417
0.18411,0.83079,0.94437
0.18402,0.83098,0.94457
0.18394,0.83118,0.94477
0.18385,0.83137,0.94496
0.18377,0.83157,0.94516
0.18368,0.83176,0.94535
0.1836,0.83196,0.94555
0.18352,0.83216,0.94574
0.18343,0.83235,0.94593
0.18335,0.83255,0.94612
0.18327,0.83274,0.94631
0.18318,0.83294,0.9465
0.1831,0.83314,0.94669
0.18302,0.83333,0.94688
0.18293,0.83353,0.94706
0.18285,0.83372,0.94724
0.18277,0.83392,0.94743
0.18269,0.83412,0.94761
0.1826,0.83431,0.94779
0.18252,0.83451,0.94797
0.18244,0.8347,0.94815
0.18235,0.8349,0.94833
0.18227,0.83509,0.9485
0.18219,0.83529,0.94868
0.18211,0.83549,0.94885
0.18202,0.83568,0.94903
0.18194,0.83588,0.9492
0.18186,0.83607,0.94937
0.18178,0.83627,0.94954
0.18169,0.83646,0.94971
0.18161,0.83666,0.94988
0.18153,0.83685,0.95005
0.18145,0.83705,0.95022
0.18136,0.83724,0.95038
0.18128,0.83744,0.95055
0.1812,0.83763,0.95071
0.18112,0.83783,0.95087
0.18103,0.83802,0.95103
0.18095,0.83821,0.95119
0.18087,0.83841,0.95135
0.18079,0.8386,0.95151
0.1807,0.8388,0.95167
0.18062,0.83899,0.95183
0.18054,0.83918,0.95198
0.18046,0.83938,0.95214
0.18037,0.83957,0.95229
0.18029,0.83976,0.95245
0.18021,0.83995,0.9526
0.18012,0.84015,0.95275
0.18004,0.84034,0.9529
0.17996,0.84053,0.95305
0.17988,0.84072,0.9532
0.17979,0.84091,0.95335
0.17971,0.8411,0.95349
0.17963,0.8413,0.95364
0.17954,0.84149,0.95379
0.17946,0.84168,0.95393
0.17938,0.84187,0.95407
0.17929,0.84206,0.95422
0.17921,0.84225,0.95436
0.17913,0.84244,0.9545
0.17904,0.84262,0.95464
0.17896,0.84281,0.95478
0.17888,0.843,0.95492
0.17879,0.84319,0.95506
0.17871,0.84338,0.95519
0.17863,0.84356,0.95533
0.17854,0.84375,0.95547
0.17846,0.84394,0.9556
0.17837,0.84412,0.95573
0.17829,0.84431,0.95587
0.17821,0.8445,0.956
0.17812,0.84468,0.95613
0.17804,0.84487,0.95626
0.17795,0.84505,0.95639
0.17787,0.84524,0.95652
0.17779,0.84542,0.95665
0.1777,0.8456,0.95678
0.17762,0.84579,0.95691
0.17753,0.84597,0.95703
0.17745,0.84615,0.95716
0.17737,0.84633,0.95728
0.17728,0.84652,0.95741
0.1772,0.8467,0.95753
0.17711,0.84688,0.95766
0.17703,0.84706,0.95778
0.17694,0.84724,0.9579
0.17686,0.84742,0.95802
0.17677,0.8476,0.95814
0.17669,0.84777,0.95826
0.17661,0.84795,0.95838
0.17652,0.84813,0.9585
0.17644,0.84831,0.95862
0.17635,0.84848,0.95873
0.17627,0.84866,0.95885
0.17618,0.84884,0.95896
0.1761,0.84901,0.95908
0.17601,0.84919,0.95919
0.17593,0.84936,0.95931
0.17584,0.84954,0.95942
0.17576,0.84971,0.95953
0.17567,0.84988,0.95965
0.17559,0.85006,0.95976
0.1755,0.85023,0.95987
0.17542,0.8504,0.95998
0.17533,0.85057,0.96009
0.17524,0.85074,0.9602
0.17516,0.85091,0.96031
0.17507,0.85108,0.96042
0.17499,0.85125,0.96052
0.1749,0.85142,0.96063
0.17482,0.85159,0.96074
0.17473,0.85175,0.96084
0.17465,0.85192,0.96095
0.17456,0.85209,0.96105
0.17447,0.85225,0.96116
0.17439,0.85242,0.96126
0.1743,0.85258,0.96136
0.17422,0.85275,0.96147
0.17413,0.85291,0.96157
0.17404,0.85307,0.96167
0.17396,0.85324,0.96177
0.17387,0.8534,0.96187
0.17379,0.85356,0.96197
0.1737,0.85372,0.96207
0.17361,0.85388,0.96217
0.17353,0.85404,0.96227
0.17344,0.8542,0.96237
0.17335,0.85436,0.96246
0.17327,0.85452,0.96256
0.17318,0.85467,0.96266
0.17309,0.85483,0.96276
0.17301,0.85499,0.96285
0.17292,0.85514,0.96295
0.17283,0.8553,0.96304
0.17275,0.85545,0.96314
0.17266,0.8556,0.96323
0.17257,0.85576,0.96332
0.17248,0.85591,0.96342
0.1724,0.85606,0.96351
0.17231,0.85621,0.9636
0.17222,0.85636,0.96369
0.17213,0.85651,0.96379
0.17205,0.85666,0.96388
0.17196,0.85681,0.96397
0.17187,0.85696,0.96406
0.17178,0.8571,0.96415
0.1717,0.85725,0.96424
0.17161,0.85739,0.96433
0.17152,0.85754,0.96441
0.17143,0.85768,0.9645
0.17134,0.85783,0.96459
0.17125,0.85797,0.96468
0.17117,0.85811,0.96476
0.17108,0.85825,0.96485
0.17099,0.85839,0.96494
0.1709,0.85853,0.96502
0.17081,0.85867,0.96511
0.17072,0.85881,0.96519
0.17063,0.85895,0.96528
0.17054,0.85909,0.96536
0.17045,0.85922,0.96545
0.17036,0.85936,0.96553
0.17027,0.85949,0.96562
0.17018,0.85963,0.9657
0.17009,0.85976,0.96578
0.17,0.85989,0.96586
0.16991,0.86002,0.96595
0.16982,0.86015,0.96603
0.16973,0.86028,0.96611
0.16964,0.86041,0.96619
0.16955,0.86054,0.96627
0.16946,0.86067,0.96635
0.16937,0.86079,0.96643
0.16928,0.86092,0.96651
0.16918,0.86105,0.96659
0.16909,0.86117,0.96667
0.169,0.86129,0.96675
0.16891,0.86141,0.96683
0.16882,0.86154,0.96691
0.16872,0.86166,0.96699
0.16863,0.86178,0.96706
0.16854,0.86189,0.96714
0.16845,0.86201,0.96722
0.16835,0.86213,0.9673
0.16826,0.86225,0.96737
0.16817,0.86236,0.96745
0.16807,0.86247,0.96753
0.16798,0.86259,0.9676
0.16788,0.8627,0.96768
0.16779,0.86281,0.96775
0.16769,0.86292,0.96783
0.1676,0.86303,0.9679
0.1675,0.86314,0.96798
0.16741,0.86325,0.96805
0.16731,0.86335,0.96813
0.16722,0.86346,0.9682
0.16712,0.86356,0.96827
0.16702,0.86366,0.96835
0.16693,0.86377,0.96842
0.16683,0.86387,0.96849
0.16673,0.86397,0.96857
