"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.94191,0.04623,0.13237
0.94198,0.04618,0.1323
0.94205,0.04613,0.13222
0.94212,0.04608,0.13215
0.94219,0.04602,0.13208
0.94226,0.04597,0.13201
0.94233,0.04592,0.13194
0.9424,0.04587,0.13187
0.94247,0.04582,0.1318
0.94254,0.04577,0.13173
0.94261,0.04571,0.13166
0.94267,0.04566,0.1316
0.94274,0.04561,0.13153
0.94281,0.04556,0.13147
0.94288,0.04551,0.13141
0.94294,0.04546,0.13134
0.94301,0.04541,0.13128
0.94307,0.04536,0.13122
0.94314,0.04531,0.13116
0.9432,0.04526,0.1311
0.94327,0.04521,0.13104
0.94333,0.04516,0.13098
0.9434,0.04511,0.13093
0.94346,0.04506,0.13087
0.94353,0.04501,0.13082
0.94359,0.04496,0.13076
0.94365,0.04491,0.13071
0.94371,0.04486,0.13066
0.94378,0.04481,0.1306
0.94384,0.04476,0.13055
0.9439,0.04471,0.1305
0.94396,0.04466,0.13045
0.94402,0.04461,0.1304
0.94408,0.04456,0.13036
0.94414,0.04451,0.13031
0.9442,0.04446,0.13026
0.94426,0.04441,0.13022
0.94432,0.04436,0.13017
0.94438,0.04431,0.13013
0.94444,0.04427,0.13009
0.9445,0.04422,0.13004
0.94455,0.04417,0.13
0.94461,0.04412,0.12996
0.94467,0.04407,0.12992
0.94473,0.04402,0.12988
0.94478,0.04397,0.12985
0.94484,0.04392,0.12981
0.94489,0.04387,0.12977
0.94495,0.04382,0.12974
0.94501,0.04377,0.1297
0.94506,0.04372,0.12967
0.94512,0.04367,0.12964
0.94517,0.04362,0.1296
0.94522,0.04357,0.12957
0.94528,0.04352,0.12954
0.94533,0.04347,0.12951
0.94538,0.04342,0.12948
0.94544,0.04337,0.12946
0.94549,0.04332,0.12943
0.94554,0.04327,0.1294
0.94559,0.04322,0.12938
0.94565,0.04317,0.12935
0.9457,0.04312,0.12933
0.94575,0.04307,0.12931
0.9458,0.04302,0.12928
0.94585,0.04297,0.12926
0.9459,0.04292,0.12924
0.94595,0.04287,0.12922
0.946,0.04282,0.12921
0.94605,0.04277,0.12919
0.9461,0.04272,0.12917
0.94614,0.04267,0.12916
0.94619,0.04261,0.12914
0.94624,0.04256,0.12913
0.94629,0.04251,0.12911
0.94633,0.04246,0.1291
0.94638,0.04241,0.12909
0.94643,0.04236,0.12908
0.94647,0.0423,0.12907
0.94652,0.04225,0.12906
0.94657,0.0422,0.12905
0.94661,0.04215,0.12904
0.94665,0.04209,0.12904
0.9467,0.04204,0.12903
0.94674,0.04199,0.12903
0.94679,0.04193,0.12902
0.94683,0.04188,0.12902
0.94687,0.04183,0.12902
0.94692,0.04177,0.12902
0.94696,0.04172,0.12902
0.947,0.04166,0.12902
0.94704,0.04161,0.12902
0.94708,0.04155,0.12902
0.94712,0.0415,0.12903
0.94716,0.04144,0.12903
0.9472,0.04139,0.12904
0.94724,0.04133,0.12904
0.94728,0.04128,0.12905
0.94732,0.04122,0.12906
0.94736,0.04116,0.12907
0.94739,0.04111,0.12908
0.94743,0.04105,0.12909
0.94747,0.04099,0.1291
0.94751,0.04094,0.12911
0.94754,0.04088,0.12912
0.94758,0.04082,0.12914
0.94761,0.04076,0.12915
0.94765,0.04071,0.12917
0.94768,0.04065,0.12918
0.94771,0.04059,0.1292
0.94775,0.04053,0.12922
0.94778,0.04047,0.12924
0.94781,0.04041,0.12926
0.94784,0.04035,0.12928
0.94788,0.04029,0.1293
0.94791,0.04023,0.12932
0.94794,0.04017,0.12934
0.94797,0.04011,0.12937
0.948,0.04005,0.12939
0.94802,0.03999,0.12941
0.94805,0.03993,0.12944
0.94808,0.03986,0.12947
0.94811,0.0398,0.12949
0.94813,0.03974,0.12952
0.94816,0.03968,0.12955
0.94818,0.03961,0.12958
0.94821,0.03955,0.12961
0.94823,0.03949,0.12964
0.94826,0.03942,0.12967
0.94828,0.03936,0.1297
0.9483,0.03929,0.12973
0.94832,0.03923,0.12977
0.94835,0.03916,0.1298
0.94837,0.0391,0.12984
0.94839,0.03903,0.12987
0.9484,0.03897,0.12991
0.94842,0.0389,0.12994
0.94844,0.03883,0.12998
0.94846,0.03877,0.13001
0.94847,0.0387,0.13005
0.94849,0.03863,0.13009
0.9485,0.03857,0.13013
0.94852,0.0385,0.13016
0.94853,0.03843,0.1302
0.94855,0.03836,0.13024
0.94856,0.03829,0.13028
0.94857,0.03822,0.13032
0.94858,0.03815,0.13036
0.94859,0.03808,0.1304
0.9486,0.03801,0.13044
0.94861,0.03794,0.13048
0.94861,0.03787,0.13052
0.94862,0.0378,0.13056
0.94863,0.03773,0.1306
0.94863,0.03766,0.13064
0.94864,0.03759,0.13068
0.94864,0.03751,0.13073
0.94864,0.03744,0.13077
0.94864,0.03737,0.13081
0.94864,0.0373,0.13085
0.94864,0.03722,0.13089
0.94864,0.03715,0.13093
0.94864,0.03708,0.13097
0.94864,0.037,0.13101
0.94863,0.03693,0.13105
0.94863,0.03685,0.13109
0.94862,0.03678,0.13113
0.94862,0.03671,0.13117
0.94861,0.03663,0.13121
0.9486,0.03656,0.13125
0.94859,0.03648,0.13129
0.94858,0.0364,0.13133
0.94857,0.03633,0.13136
0.94856,0.03625,0.1314
0.94854,0.03618,0.13144
0.94853,0.0361,0.13147
0.94851,0.03602,0.13151
0.9485,0.03595,0.13155
0.94848,0.03587,0.13158
0.94846,0.03579,0.13161
0.94844,0.03571,0.13165
0.94842,0.03564,0.13168
0.9484,0.03556,0.13171
0.94838,0.03548,0.13175
0.94836,0.0354,0.13178
0.94833,0.03532,0.13181
0.94831,0.03525,0.13184
0.94828,0.03517,0.13186
0.94825,0.03509,0.13189
0.94822,0.03501,0.13192
0.94819,0.03493,0.13194
0.94816,0.03485,0.13197
0.94813,0.03477,0.13199
0.9481,0.03469,0.13202
0.94807,0.03461,0.13204
0.94803,0.03453,0.13206
0.94799,0.03446,0.13208
0.94796,0.03438,0.1321
0.94792,0.0343,0.13212
0.94788,0.03422,0.13214
0.94784,0.03414,0.13215
0.9478,0.03406,0.13217
0.94775,0.03398,0.13218
0.94771,0.0339,0.1322
0.94767,0.03382,0.13221
0.94762,0.03374,0.13222
0.94757,0.03366,0.13223
0.94753,0.03358,0.13224
0.94748,0.0335,0.13225
0.94743,0.03342,0.13225
0.94737,0.03334,0.13226
0.94732,0.03326,0.13226
0.94727,0.03318,0.13227
0.94721,0.0331,0.13227
0.94716,0.03302,0.13227
0.9471,0.03294,0.13227
0.94704,0.03286,0.13227
0.94698,0.03278,0.13227
0.94692,0.0327,0.13227
0.94686,0.03262,0.13226
0.9468,0.03254,0.13225
0.94674,0.03246,0.13225
0.94667,0.03239,0.13224
0.94661,0.03231,0.13223
0.94654,0.03223,0.13222
0.94648,0.03215,0.13221
0.94641,0.03207,0.1322
0.94634,0.03199,0.13218
0.94627,0.03191,0.13217
0.9462,0.03184,0.13215
0.94612,0.03176,0.13213
0.94605,0.03168,0.13212
0.94597,0.0316,0.1321
0.9459,0.03152,0.13208
0.94582,0.03145,0.13205
0.94574,0.03137,0.13203
0.94567,0.03129,0.13201
0.94559,0.03121,0.13198
0.94551,0.03114,0.13196
0.94542,0.03106,0.13193
0.94534,0.03098,0.1319
0.94526,0.03091,0.13187
0.94517,0.03083,0.13184
0.94509,0.03076,0.13181
0.945,0.03068,0.13178
0.94491,0.03061,0.13175
0.94483,0.03053,0.13171
0.94474,0.03046,0.13168
0.94465,0.03038,0.13164
0.94456,0.03031,0.1316
0.94446,0.03023,0.13157
0.94437,0.03016,0.13153
0.94428,0.03008,0.13149
0.94418,0.03001,0.13145
0.94409,0.02994,0.1314
0.94399,0.02986,0.13136
0.94389,0.02979,0.13132
0.94379,0.02972,0.13127
0.9437,0.02965,0.13123
0.9436,0.02957,0.13118
0.9435,0.0295,0.13113
0.94339,0.02943,0.13108
0.94329,0.02936,0.13104
0.94319,0.02929,0.13099
0.94308,0.02922,0.13094
0.94298,0.02915,0.13088
0.94287,0.02908,0.13083
0.94277,0.02901,0.13078
0.94266,0.02894,0.13073
0.94255,0.02887,0.13067
0.94244,0.0288,0.13062
0.94233,0.02873,0.13056
0.94222,0.02866,0.1305
0.94211,0.02859,0.13045
0.942,0.02852,0.13039
0.94189,0.02846,0.13033
0.94177,0.02839,0.13027
0.94166,0.02832,0.13021
0.94154,0.02826,0.13015
0.94143,0.02819,0.13009
0.94131,0.02812,0.13003
0.94119,0.02806,0.12996
0.94108,0.02799,0.1299
0.94096,0.02793,0.12984
0.94084,0.02786,0.12977
0.94072,0.0278,0.12971
0.9406,0.02773,0.12964
0.94047,0.02767,0.12958
0.94035,0.02761,0.12951
0.94023,0.02754,0.12944
0.94011,0.02748,0.12937
0.93998,0.02742,0.12931
0.93986,0.02735,0.12924
0.93973,0.02729,0.12917
0.9396,0.02723,0.1291
0.93948,0.02717,0.12903
0.93935,0.02711,0.12896
0.93922,0.02705,0.12889
0.93909,0.02699,0.12881
0.93896,0.02692,0.12874
0.93883,0.02686,0.12867
0.9387,0.02681,0.1286
0.93857,0.02675,0.12852
0.93843,0.02669,0.12845
0.9383,0.02663,0.12837
0.93817,0.02657,0.1283
0.93803,0.02651,0.12823
0.9379,0.02645,0.12815
0.93776,0.0264,0.12807
0.93763,0.02634,0.128
0.93749,0.02628,0.12792
0.93735,0.02622,0.12784
0.93721,0.02617,0.12777
0.93707,0.02611,0.12769
0.93693,0.02606,0.12761
0.93679,0.026,0.12753
0.93665,0.02595,0.12746
0.93651,0.02589,0.12738
0.93637,0.02584,0.1273
0.93622,0.02578,0.12722
0.93608,0.02573,0.12714
0.93594,0.02567,0.12706
0.93579,0.02562,0.12698
0.93565,0.02557,0.1269
0.9355,0.02551,0.12682
0.93535,0.02546,0.12673
0.9352,0.02541,0.12665
0.93506,0.02536,0.12657
0.93491,0.0253,0.12649
0.93476,0.02525,0.12641
0.93461,0.0252,0.12632
0.93446,0.02515,0.12624
0.9343,0.0251,0.12616
0.93415,0.02505,0.12608
0.934,0.025,0.12599
0.93384,0.02495,0.12591
0.93369,0.0249,0.12582
0.93353,0.02485,0.12574
0.93338,0.0248,0.12566
0.93322,0.02475,0.12557
0.93306,0.0247,0.12549
0.9329,0.02465,0.1254
0.93274,0.02461,0.12532
0.93258,0.02456,0.12523
0.93242,0.02451,0.12515
0.93226,0.02446,0.12506
0.9321,0.02442,0.12497
0.93194,0.02437,0.12489
0.93177,0.02432,0.1248
0.93161,0.02428,0.12472
0.93144,0.02423,0.12463
0.93128,0.02418,0.12454
0.93111,0.02414,0.12445
0.93094,0.02409,0.12437
0.93077,0.02405,0.12428
0.9306,0.024,0.12419
0.93043,0.02396,0.1241
0.93026,0.02391,0.12402
0.93009,0.02387,0.12393
0.92992,0.02383,0.12384
0.92974,0.02378,0.12375
0.92957,0.02374,0.12366
0.92939,0.02369,0.12358
0.92921,0.02365,0.12349
0.92904,0.02361,0.1234
0.92886,0.02357,0.12331
0.92868,0.02352,0.12322
0.9285,0.02348,0.12313
0.92832,0.02344,0.12304
0.92813,0.0234,0.12295
0.92795,0.02335,0.12286
0.92777,0.02331,0.12277
0.92758,0.02327,0.12268
0.92739,0.02323,0.12259
0.92721,0.02319,0.1225
0.92702,0.02315,0.12241
0.92683,0.02311,0.12232
0.92664,0.02307,0.12223
0.92645,0.02303,0.12213
0.92625,0.02299,0.12204
0.92606,0.02295,0.12195
0.92587,0.02291,0.12186
0.92567,0.02287,0.12177
0.92547,0.02283,0.12168
0.92527,0.02279,0.12158
0.92507,0.02275,0.12149
0.92487,0.02271,0.1214
0.92467,0.02267,0.12131
0.92447,0.02263,0.12121
0.92426,0.0226,0.12112
0.92406,0.02256,0.12103
0.92385,0.02252,0.12093
0.92364,0.02248,0.12084
0.92343,0.02244,0.12075
0.92322,0.02241,0.12065
0.92301,0.02237,0.12056
0.9228,0.02233,0.12046
0.92258,0.0223,0.12037
0.92236,0.02226,0.12028
0.92215,0.02222,0.12018
0.92193,0.02219,0.12009
0.92171,0.02215,0.11999
0.92148,0.02211,0.1199
0.92126,0.02208,0.1198
0.92104,0.02204,0.1197
0.92081,0.022,0.11961
0.92058,0.02197,0.11951
0.92035,0.02193,0.11942
0.92012,0.0219,0.11932
0.91989,0.02186,0.11922
0.91965,0.02183,0.11913
0.91942,0.02179,0.11903
0.91918,0.02176,0.11893
0.91894,0.02172,0.11884
0.9187,0.02169,0.11874
0.91846,0.02165,0.11864
0.91821,0.02162,0.11854
0.91797,0.02159,0.11844
0.91772,0.02155,0.11835
0.91747,0.02152,0.11825
0.91722,0.02148,0.11815
0.91697,0.02145,0.11805
0.91671,0.02142,0.11795
0.91646,0.02138,0.11785
0.9162,0.02135,0.11775
0.91594,0.02132,0.11765
0.91568,0.02128,0.11755
0.91541,0.02125,0.11745
0.91515,0.02122,0.11735
0.91488,0.02118,0.11725
0.91461,0.02115,0.11715
0.91433,0.02112,0.11705
0.91406,0.02109,0.11694
0.91378,0.02105,0.11684
0.91351,0.02102,0.11674
0.91322,0.02099,0.11664
0.91294,0.02096,0.11653
0.91266,0.02093,0.11643
0.91237,0.02089,0.11633
0.91208,0.02086,0.11622
0.91179,0.02083,0.11612
0.91149,0.0208,0.11602
0.9112,0.02077,0.11591
0.9109,0.02074,0.11581
0.9106,0.0207,0.1157
0.91029,0.02067,0.11559
0.90999,0.02064,0.11549
0.90968,0.02061,0.11538
0.90937,0.02058,0.11528
0.90906,0.02055,0.11517
0.90874,0.02052,0.11506
0.90842,0.02049,0.11495
0.9081,0.02046,0.11485
0.90778,0.02043,0.11474
0.90745,0.0204,0.11463
0.90712,0.02037,0.11452
0.90679,0.02034,0.11441
0.90646,0.02031,0.1143
0.90612,0.02028,0.11419
0.90578,0.02025,0.11408
0.90544,0.02022,0.11397
0.90509,0.02019,0.11386
0.90474,0.02016,0.11375
0.90439,0.02013,0.11364
0.90403,0.0201,0.11352
0.90368,0.02007,0.11341
0.90332,0.02004,0.1133
0.90295,0.02001,0.11318
0.90258,0.01998,0.11307
0.90221,0.01995,0.11296
0.90184,0.01992,0.11284
0.90146,0.0199,0.11273
0.90108,0.01987,0.11261
0.9007,0.01984,0.11249
0.90031,0.01981,0.11238
0.89992,0.01978,0.11226
0.89953,0.01975,0.11214
0.89913,0.01972,0.11203
0.89873,0.0197,0.11191
0.89833,0.01967,0.11179
0.89792,0.01964,0.11167
0.89751,0.01961,0.11155
0.8971,0.01958,0.11143
0.89668,0.01955,0.11131
0.89626,0.01953,0.11119
0.89583,0.0195,0.11106
0.8954,0.01947,0.11094
0.89497,0.01944,0.11082
0.89453,0.01942,0.11069
0.89409,0.01939,0.11057
0.89364,0.01936,0.11045
0.89319,0.01933,0.11032
0.89274,0.01931,0.1102
0.89228,0.01928,0.11007
0.89182,0.01925,0.10994
0.89135,0.01922,0.10981
0.89088,0.0192,0.10969
0.89041,0.01917,0.10956
0.88993,0.01914,0.10943
0.88945,0.01912,0.1093
0.88896,0.01909,0.10917
0.88847,0.01906,0.10904
0.88797,0.01904,0.10891
0.88747,0.01901,0.10877
0.88696,0.01898,0.10864
0.88645,0.01896,0.10851
0.88594,0.01893,0.10837
0.88542,0.01891,0.10824
0.88489,0.01888,0.1081
0.88436,0.01885,0.10797
0.88383,0.01883,0.10783
0.88329,0.0188,0.1077
0.88275,0.01877,0.10756
0.8822,0.01875,0.10742
0.88164,0.01872,0.10728
0.88108,0.0187,0.10714
0.88052,0.01867,0.107
0.87995,0.01865,0.10686
0.87937,0.01862,0.10672
0.87879,0.01859,0.10657
0.87821,0.01857,0.10643
0.87761,0.01854,0.10629
0.87702,0.01852,0.10614
0.87642,0.01849,0.106
0.87581,0.01847,0.10585
0.87519,0.01844,0.1057
0.87458,0.01842,0.10555
0.87395,0.01839,0.10541
0.87332,0.01837,0.10526
0.87268,0.01834,0.10511
0.87204,0.01832,0.10496
0.8714,0.01829,0.10481
0.87074,0.01827,0.10465
0.87008,0.01825,0.1045
0.86942,0.01822,0.10435
0.86874,0.0182,0.10419
0.86807,0.01817,0.10404
0.86738,0.01815,0.10388
0.86669,0.01812,0.10372
0.866,0.0181,0.10357
0.86529,0.01808,0.10341
0.86459,0.01805,0.10325
0.86387,0.01803,0.10309
0.86315,0.018,0.10293
0.86242,0.01798,0.10277
0.86169,0.01796,0.1026
0.86095,0.01793,0.10244
0.8602,0.01791,0.10228
0.85945,0.01788,0.10211
0.85869,0.01786,0.10195
0.85792,0.01784,0.10178
0.85715,0.01781,0.10161
0.85637,0.01779,0.10145
0.85558,0.01777,0.10128
0.85479,0.01774,0.10111
0.85399,0.01772,0.10094
0.85319,0.0177,0.10077
0.85237,0.01768,0.10059
0.85155,0.01765,0.10042
0.85073,0.01763,0.10025
0.8499,0.01761,0.10007
0.84906,0.01758,0.0999
0.84821,0.01756,0.09972
0.84736,0.01754,0.09954
0.8465,0.01752,0.09937
0.84563,0.01749,0.09919
0.84476,0.01747,0.09901
0.84388,0.01745,0.09883
0.84299,0.01743,0.09865
0.8421,0.01741,0.09847
0.8412,0.01738,0.09828
0.84029,0.01736,0.0981
0.83938,0.01734,0.09792
0.83846,0.01732,0.09773
0.83753,0.0173,0.09754
0.8366,0.01727,0.09736
0.83566,0.01725,0.09717
0.83472,0.01723,0.09698
0.83377,0.01721,0.09679
0.83281,0.01719,0.0966
0.83184,0.01717,0.09641
0.83087,0.01715,0.09622
0.82989,0.01713,0.09603
0.82891,0.0171,0.09584
0.82792,0.01708,0.09565
0.82693,0.01706,0.09545
0.82593,0.01704,0.09526
0.82492,0.01702,0.09506
0.8239,0.017,0.09486
0.82289,0.01698,0.09467
0.82186,0.01696,0.09447
0.82083,0.01694,0.09427
0.8198,0.01692,0.09407
0.81876,0.0169,0.09387
0.81771,0.01688,0.09367
0.81666,0.01686,0.09347
0.8156,0.01684,0.09327
0.81454,0.01682,0.09307
0.81347,0.0168,0.09287
0.8124,0.01678,0.09266
0.81133,0.01676,0.09246
0.81025,0.01674,0.09225
0.80916,0.01672,0.09205
0.80807,0.0167,0.09184
0.80698,0.01668,0.09164
0.80589,0.01666,0.09143
0.80478,0.01664,0.09122
0.80368,0.01662,0.09102
0.80257,0.0166,0.09081
0.80146,0.01658,0.0906
0.80035,0.01656,0.09039
0.79923,0.01655,0.09018
0.79811,0.01653,0.08997
0.79699,0.01651,0.08976
0.79586,0.01649,0.08955
0.79473,0.01647,0.08934
0.7936,0.01645,0.08913
0.79247,0.01643,0.08891
0.79134,0.01642,0.0887
0.7902,0.0164,0.08849
0.78906,0.01638,0.08828
0.78792,0.01636,0.08806
0.78678,0.01634,0.08785
0.78564,0.01633,0.08763
0.7845,0.01631,0.08742
0.78336,0.01629,0.08721
0.78221,0.01627,0.08699
0.78107,0.01626,0.08678
0.77992,0.01624,0.08656
0.77878,0.01622,0.08635
0.77764,0.0162,0.08613
0.77649,0.01619,0.08592
0.77535,0.01617,0.0857
0.77421,0.01615,0.08549
0.77307,0.01614,0.08527
0.77193,0.01612,0.08505
0.77079,0.0161,0.08484
0.76965,0.01609,0.08462
0.76851,0.01607,0.08441
0.76738,0.01605,0.08419
0.76624,0.01604,0.08398
0.76511,0.01602,0.08376
0.76398,0.016,0.08354
0.76286,0.01599,0.08333
0.76173,0.01597,0.08311
0.76061,0.01596,0.0829
0.7595,0.01594,0.08268
0.75838,0.01592,0.08247
0.75727,0.01591,0.08225
0.75616,0.01589,0.08204
0.75505,0.01588,0.08182
0.75395,0.01586,0.08161
0.75285,0.01585,0.08139
0.75176,0.01583,0.08118
0.75067,0.01582,0.08096
0.74958,0.0158,0.08075
0.7485,0.01579,0.08054
0.74742,0.01577,0.08032
0.74635,0.01576,0.08011
0.74528,0.01574,0.0799
0.74421,0.01573,0.07969
0.74315,0.01571,0.07948
0.74209,0.0157,0.07926
0.74104,0.01568,0.07905
0.74,0.01567,0.07884
0.73896,0.01566,0.07863
0.73792,0.01564,0.07842
0.73689,0.01563,0.07821
0.73587,0.01561,0.078
0.73485,0.0156,0.07779
0.73383,0.01559,0.07758
0.73282,0.01557,0.07738
0.73182,0.01556,0.07717
0.73082,0.01555,0.07696
0.72983,0.01553,0.07676
0.72884,0.01552,0.07655
0.72786,0.01551,0.07634
0.72688,0.01549,0.07614
0.72591,0.01548,0.07593
0.72495,0.01547,0.07573
0.72399,0.01545,0.07553
0.72304,0.01544,0.07532
0.72209,0.01543,0.07512
0.72115,0.01542,0.07492
0.72022,0.0154,0.07472
0.71929,0.01539,0.07452
0.71837,0.01538,0.07432
0.71745,0.01536,0.07412
0.71654,0.01535,0.07392
0.71563,0.01534,0.07372
0.71473,0.01533,0.07352
0.71384,0.01532,0.07332
0.71296,0.0153,0.07313
0.71207,0.01529,0.07293
0.7112,0.01528,0.07273
0.71033,0.01527,0.07254
0.70947,0.01526,0.07234
0.70861,0.01524,0.07215
0.70776,0.01523,0.07196
0.70692,0.01522,0.07177
0.70608,0.01521,0.07157
0.70525,0.0152,0.07138
0.70442,0.01519,0.07119
0.7036,0.01518,0.071
0.70278,0.01516,0.07081
0.70197,0.01515,0.07062
0.70117,0.01514,0.07044
0.70037,0.01513,0.07025
0.69958,0.01512,0.07006
0.6988,0.01511,0.06988
0.69802,0.0151,0.06969
0.69724,0.01509,0.06951
0.69647,0.01508,0.06932
0.69571,0.01506,0.06914
0.69495,0.01505,0.06896
0.6942,0.01504,0.06877
0.69346,0.01503,0.06859
0.69272,0.01502,0.06841
0.69198,0.01501,0.06823
0.69125,0.015,0.06805
0.69053,0.01499,0.06787
0.68981,0.01498,0.06769
0.6891,0.01497,0.06752
0.68839,0.01496,0.06734
0.68769,0.01495,0.06716
0.68699,0.01494,0.06699
0.6863,0.01493,0.06682
0.68562,0.01492,0.06664
0.68494,0.01491,0.06647
0.68426,0.0149,0.0663
0.68359,0.01489,0.06612
0.68293,0.01488,0.06595
0.68227,0.01487,0.06578
0.68161,0.01486,0.06561
0.68096,0.01485,0.06544
0.68032,0.01484,0.06527
0.67968,0.01483,0.06511
0.67904,0.01482,0.06494
0.67841,0.01481,0.06477
0.67779,0.0148,0.06461
0.67717,0.01479,0.06444
0.67655,0.01479,0.06428
0.67594,0.01478,0.06411
0.67534,0.01477,0.06395
0.67473,0.01476,0.06379
0.67414,0.01475,0.06363
0.67355,0.01474,0.06347
0.67296,0.01473,0.0633
0.67238,0.01472,0.06314
0.6718,0.01471,0.06299
0.67122,0.0147,0.06283
0.67066,0.01469,0.06267
0.67009,0.01469,0.06251
0.66953,0.01468,0.06236
0.66898,0.01467,0.0622
0.66842,0.01466,0.06205
0.66788,0.01465,0.06189
0.66733,0.01464,0.06174
0.6668,0.01463,0.06158
0.66626,0.01463,0.06143
0.66573,0.01462,0.06128
0.66521,0.01461,0.06113
0.66468,0.0146,0.06098
0.66417,0.01459,0.06083
0.66365,0.01458,0.06068
0.66314,0.01458,0.06053
0.66264,0.01457,0.06038
0.66214,0.01456,0.06023
0.66164,0.01455,0.06009
0.66114,0.01454,0.05994
0.66065,0.01453,0.0598
0.66017,0.01453,0.05965
0.65969,0.01452,0.05951
0.65921,0.01451,0.05936
0.65873,0.0145,0.05922
0.65826,0.01449,0.05908
0.6578,0.01449,0.05894
0.65733,0.01448,0.0588
0.65687,0.01447,0.05866
0.65642,0.01446,0.05852
0.65596,0.01445,0.05838
0.65551,0.01445,0.05824
0.65507,0.01444,0.0581
0.65463,0.01443,0.05796
0.65419,0.01442,0.05783
0.65375,0.01442,0.05769
0.65332,0.01441,0.05755
0.6529,0.0144,0.05742
0.65247,0.01439,0.05728
0.65205,0.01439,0.05715
0.65163,0.01438,0.05702
0.65122,0.01437,0.05689
0.65081,0.01436,0.05675
0.6504,0.01436,0.05662
0.64999,0.01435,0.05649
0.64959,0.01434,0.05636
0.64919,0.01433,0.05623
0.6488,0.01433,0.0561
0.64841,0.01432,0.05597
0.64802,0.01431,0.05585
0.64763,0.01431,0.05572
0.64725,0.0143,0.05559
0.64687,0.01429,0.05547
0.64649,0.01428,0.05534
0.64612,0.01428,0.05521
0.64575,0.01427,0.05509
0.64538,0.01426,0.05497
0.64501,0.01426,0.05484
0.64465,0.01425,0.05472
0.64429,0.01424,0.0546
0.64394,0.01424,0.05448
0.64358,0.01423,0.05435
0.64323,0.01422,0.05423
0.64288,0.01421,0.05411
0.64254,0.01421,0.05399
0.6422,0.0142,0.05387
0.64186,0.01419,0.05376
0.64152,0.01419,0.05364
0.64119,0.01418,0.05352
0.64085,0.01417,0.0534
0.64053,0.01417,0.05329
0.6402,0.01416,0.05317
0.63988,0.01415,0.05306
0.63955,0.01415,0.05294
0.63924,0.01414,0.05283
0.63892,0.01413,0.05271
0.63861,0.01413,0.0526
0.6383,0.01412,0.05249
0.63799,0.01411,0.05237
0.63768,0.01411,0.05226
0.63738,0.0141,0.05215
0.63708,0.0141,0.05204
0.63678,0.01409,0.05193
0.63648,0.01408,0.05182
0.63619,0.01408,0.05171
0.63589,0.01407,0.0516
0.63561,0.01406,0.05149
0.63532,0.01406,0.05138
0.63503,0.01405,0.05128
0.63475,0.01405,0.05117
0.63447,0.01404,0.05106
0.63419,0.01403,0.05096
0.63392,0.01403,0.05085
0.63364,0.01402,0.05075
0.63337,0.01401,0.05064
0.6331,0.01401,0.05054
0.63284,0.014,0.05043
0.63257,0.014,0.05033
0.63231,0.01399,0.05023
0.63205,0.01398,0.05013
0.63179,0.01398,0.05002
0.63153,0.01397,0.04992
0.63128,0.01397,0.04982
0.63102,0.01396,0.04972
0.63077,0.01395,0.04962
0.63052,0.01395,0.04952
0.63028,0.01394,0.04942
0.63003,0.01394,0.04932
0.62979,0.01393,0.04923
0.62955,0.01392,0.04913
0.62931,0.01392,0.04903
0.62907,0.01391,0.04893
0.62884,0.01391,0.04884
0.62861,0.0139,0.04874
0.62837,0.01389,0.04864
0.62814,0.01389,0.04855
0.62792,0.01388,0.04845
0.62769,0.01388,0.04836
0.62747,0.01387,0.04827
0.62725,0.01387,0.04817
0.62702,0.01386,0.04808
0.62681,0.01385,0.04799
0.62659,0.01385,0.04789
0.62637,0.01384,0.0478
0.62616,0.01384,0.04771
0.62595,0.01383,0.04762
0.62574,0.01383,0.04753
0.62553,0.01382,0.04744
0.62532,0.01382,0.04735
0.62512,0.01381,0.04726
0.62491,0.0138,0.04717
0.62471,0.0138,0.04708
0.62451,0.01379,0.04699
0.62431,0.01379,0.0469
0.62412,0.01378,0.04681
0.62392,0.01378,0.04673
0.62373,0.01377,0.04664
0.62353,0.01377,0.04655
0.62334,0.01376,0.04647
0.62315,0.01375,0.04638
0.62297,0.01375,0.0463
0.62278,0.01374,0.04621
0.62259,0.01374,0.04613
0.62241,0.01373,0.04604
0.62223,0.01373,0.04596
0.62205,0.01372,0.04587
0.62187,0.01372,0.04579
0.62169,0.01371,0.04571
0.62152,0.01371,0.04562
0.62134,0.0137,0.04554
0.62117,0.0137,0.04546
0.62099,0.01369,0.04538
0.62082,0.01369,0.0453
0.62065,0.01368,0.04522
0.62049,0.01368,0.04514
0.62032,0.01367,0.04506
0.62015,0.01366,0.04498
0.61999,0.01366,0.0449
0.61983,0.01365,0.04482
0.61967,0.01365,0.04474
0.61951,0.01364,0.04466
0.61935,0.01364,0.04458
0.61919,0.01363,0.0445
0.61903,0.01363,0.04443
0.61888,0.01362,0.04435
0.61872,0.01362,0.04427
0.61857,0.01361,0.0442
0.61842,0.01361,0.04412
0.61827,0.0136,0.04404
0.61812,0.0136,0.04397
0.61797,0.01359,0.04389
0.61782,0.01359,0.04382
0.61768,0.01358,0.04374
0.61753,0.01358,0.04367
0.61739,0.01357,0.04359
0.61725,0.01357,0.04352
0.61711,0.01356,0.04345
0.61697,0.01356,0.04337
0.61683,0.01355,0.0433
0.61669,0.01355,0.04323
0.61656,0.01354,0.04316
0.61642,0.01354,0.04308
