"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.62491,0.63957,0.56308
0.62477,0.63961,0.56275
0.62463,0.63965,0.56241
0.62449,0.6397,0.56207
0.62435,0.63974,0.56173
0.62421,0.63979,0.56139
0.62407,0.63984,0.56105
0.62393,0.63988,0.5607
0.62379,0.63993,0.56035
0.62364,0.63998,0.56
0.6235,0.64003,0.55964
0.62336,0.64009,0.55929
0.62322,0.64014,0.55893
0.62307,0.64019,0.55857
0.62293,0.64024,0.5582
0.62278,0.6403,0.55784
0.62264,0.64036,0.55747
0.62249,0.64041,0.5571
0.62235,0.64047,0.55672
0.6222,0.64053,0.55635
0.62206,0.64059,0.55597
0.62191,0.64065,0.55558
0.62176,0.64071,0.5552
0.62161,0.64077,0.55481
0.62147,0.64084,0.55442
0.62132,0.6409,0.55403
0.62117,0.64097,0.55364
0.62102,0.64103,0.55324
0.62087,0.6411,0.55284
0.62072,0.64117,0.55244
0.62057,0.64124,0.55203
0.62042,0.64131,0.55162
0.62027,0.64138,0.55121
0.62012,0.64145,0.5508
0.61997,0.64153,0.55038
0.61981,0.6416,0.54996
0.61966,0.64168,0.54954
0.61951,0.64175,0.54911
0.61935,0.64183,0.54868
0.6192,0.64191,0.54825
0.61905,0.64199,0.54781
0.61889,0.64207,0.54738
0.61874,0.64215,0.54693
0.61858,0.64224,0.54649
0.61842,0.64232,0.54604
0.61827,0.6424,0.54559
0.61811,0.64249,0.54514
0.61795,0.64258,0.54468
0.6178,0.64267,0.54422
0.61764,0.64276,0.54376
0.61748,0.64285,0.54329
0.61732,0.64294,0.54282
0.61716,0.64303,0.54235
0.617,0.64313,0.54187
0.61684,0.64322,0.54139
0.61668,0.64332,0.54091
0.61652,0.64341,0.54042
0.61635,0.64351,0.53993
0.61619,0.64361,0.53944
0.61603,0.64371,0.53894
0.61586,0.64382,0.53844
0.6157,0.64392,0.53794
0.61553,0.64402,0.53743
0.61537,0.64413,0.53691
0.6152,0.64424,0.5364
0.61503,0.64434,0.53588
0.61487,0.64445,0.53536
0.6147,0.64456,0.53483
0.61453,0.64468,0.5343
0.61436,0.64479,0.53376
0.61419,0.6449,0.53322
0.61402,0.64502,0.53268
0.61385,0.64513,0.53213
0.61368,0.64525,0.53158
0.61351,0.64537,0.53103
0.61334,0.64549,0.53047
0.61316,0.64561,0.5299
0.61299,0.64573,0.52934
0.61281,0.64586,0.52877
0.61264,0.64598,0.52819
0.61246,0.64611,0.52761
0.61229,0.64624,0.52702
0.61211,0.64637,0.52643
0.61193,0.6465,0.52584
0.61175,0.64663,0.52524
0.61157,0.64676,0.52464
0.61139,0.6469,0.52403
0.61121,0.64703,0.52342
0.61103,0.64717,0.5228
0.61085,0.64731,0.52218
0.61066,0.64745,0.52156
0.61048,0.64759,0.52093
0.6103,0.64773,0.52029
0.61011,0.64787,0.51965
0.60992,0.64802,0.519
0.60974,0.64817,0.51835
0.60955,0.64831,0.5177
0.60936,0.64846,0.51704
0.60917,0.64861,0.51637
0.60898,0.64877,0.5157
0.60879,0.64892,0.51503
0.6086,0.64907,0.51435
0.6084,0.64923,0.51366
0.60821,0.64939,0.51297
0.60802,0.64955,0.51227
0.60782,0.64971,0.51157
0.60762,0.64987,0.51086
0.60743,0.65004,0.51015
0.60723,0.6502,0.50943
0.60703,0.65037,0.5087
0.60683,0.65054,0.50797
0.60663,0.65071,0.50724
0.60642,0.65088,0.50649
0.60622,0.65105,0.50575
0.60602,0.65123,0.50499
0.60581,0.6514,0.50423
0.60561,0.65158,0.50347
0.6054,0.65176,0.50269
0.60519,0.65194,0.50192
0.60498,0.65212,0.50113
0.60477,0.65231,0.50034
0.60456,0.6525,0.49955
0.60434,0.65268,0.49874
0.60413,0.65287,0.49793
0.60391,0.65306,0.49712
0.6037,0.65326,0.49629
0.60348,0.65345,0.49547
0.60326,0.65365,0.49463
0.60304,0.65385,0.49379
0.60282,0.65405,0.49294
0.6026,0.65425,0.49208
0.60237,0.65446,0.49122
0.60215,0.65466,0.49035
0.60192,0.65487,0.48947
0.60169,0.65508,0.48859
0.60147,0.65529,0.4877
0.60124,0.65551,0.4868
0.601,0.65572,0.4859
0.60077,0.65594,0.48498
0.60054,0.65616,0.48407
0.6003,0.65638,0.48314
0.60006,0.65661,0.4822
0.59982,0.65683,0.48126
0.59958,0.65706,0.48031
0.59934,0.65729,0.47935
0.5991,0.65753,0.47839
0.59885,0.65776,0.47742
0.59861,0.658,0.47644
0.59836,0.65824,0.47545
0.59811,0.65848,0.47445
0.59786,0.65873,0.47345
0.59761,0.65898,0.47243
0.59735,0.65923,0.47141
0.5971,0.65948,0.47038
0.59684,0.65973,0.46935
0.59658,0.65999,0.4683
0.59632,0.66025,0.46725
0.59605,0.66052,0.46619
0.59579,0.66078,0.46512
0.59552,0.66105,0.46404
0.59525,0.66132,0.46295
0.59498,0.6616,0.46185
0.59471,0.66187,0.46075
0.59444,0.66215,0.45963
0.59416,0.66244,0.45851
0.59388,0.66272,0.45738
0.5936,0.66301,0.45624
0.59332,0.66331,0.45509
0.59304,0.6636,0.45393
0.59275,0.6639,0.45276
0.59247,0.6642,0.45158
0.59218,0.66451,0.45039
0.59188,0.66482,0.4492
0.59159,0.66513,0.44799
0.59129,0.66545,0.44678
0.591,0.66577,0.44555
0.59069,0.6661,0.44432
0.59039,0.66642,0.44307
0.59009,0.66676,0.44182
0.58978,0.66709,0.44056
0.58947,0.66743,0.43929
0.58916,0.66778,0.438
0.58884,0.66812,0.43671
0.58853,0.66848,0.43541
0.58821,0.66883,0.4341
0.58789,0.66919,0.43278
0.58756,0.66956,0.43144
0.58724,0.66993,0.4301
0.58691,0.67031,0.42875
0.58657,0.67069,0.42739
0.58624,0.67107,0.42602
0.5859,0.67146,0.42464
0.58556,0.67186,0.42324
0.58522,0.67226,0.42184
0.58488,0.67266,0.42043
0.58453,0.67307,0.41901
0.58418,0.67349,0.41757
0.58383,0.67391,0.41613
0.58347,0.67433,0.41468
0.58311,0.67477,0.41321
0.58275,0.67521,0.41174
0.58239,0.67565,0.41025
0.58202,0.6761,0.40876
0.58165,0.67656,0.40726
0.58128,0.67702,0.40574
0.5809,0.67749,0.40422
0.58053,0.67796,0.40268
0.58014,0.67845,0.40113
0.57976,0.67894,0.39958
0.57937,0.67943,0.39801
0.57898,0.67993,0.39644
0.57859,0.68044,0.39485
0.57819,0.68096,0.39326
0.57779,0.68148,0.39165
0.57739,0.68201,0.39003
0.57698,0.68255,0.38841
0.57657,0.6831,0.38677
0.57616,0.68365,0.38513
0.57575,0.68421,0.38347
0.57533,0.68478,0.38181
0.57491,0.68536,0.38013
0.57448,0.68595,0.37845
0.57405,0.68654,0.37675
0.57362,0.68714,0.37505
0.57319,0.68775,0.37334
0.57275,0.68837,0.37162
0.57231,0.689,0.36989
0.57186,0.68963,0.36815
0.57142,0.69028,0.3664
0.57097,0.69093,0.36465
0.57051,0.6916,0.36288
0.57005,0.69227,0.36111
0.56959,0.69295,0.35933
0.56913,0.69364,0.35754
0.56866,0.69434,0.35574
0.56819,0.69505,0.35393
0.56772,0.69577,0.35212
0.56724,0.6965,0.3503
0.56677,0.69724,0.34847
0.56628,0.69799,0.34664
0.5658,0.69875,0.34479
0.56531,0.69952,0.34295
0.56482,0.7003,0.34109
0.56432,0.70109,0.33923
0.56382,0.70189,0.33736
0.56332,0.7027,0.33549
0.56282,0.70352,0.33361
0.56231,0.70435,0.33172
0.56181,0.70519,0.32984
0.56129,0.70604,0.32794
0.56078,0.7069,0.32604
0.56026,0.70777,0.32414
0.55974,0.70865,0.32223
0.55922,0.70955,0.32032
0.5587,0.71045,0.3184
0.55817,0.71136,0.31648
0.55764,0.71229,0.31456
0.55711,0.71322,0.31264
0.55657,0.71417,0.31071
0.55604,0.71512,0.30878
0.5555,0.71609,0.30685
0.55496,0.71707,0.30491
0.55442,0.71805,0.30298
0.55388,0.71905,0.30104
0.55333,0.72006,0.29911
0.55279,0.72107,0.29717
0.55224,0.7221,0.29523
0.55169,0.72314,0.29329
0.55115,0.72418,0.29136
0.5506,0.72524,0.28942
0.55004,0.72631,0.28749
0.54949,0.72738,0.28555
0.54894,0.72847,0.28362
0.54839,0.72956,0.28169
0.54784,0.73067,0.27976
0.54729,0.73178,0.27784
0.54673,0.7329,0.27592
0.54618,0.73403,0.274
0.54563,0.73517,0.27208
0.54508,0.73631,0.27017
0.54453,0.73747,0.26827
0.54398,0.73863,0.26636
0.54343,0.7398,0.26447
0.54289,0.74098,0.26257
0.54234,0.74216,0.26069
0.5418,0.74335,0.2588
0.54126,0.74455,0.25693
0.54072,0.74576,0.25506
0.54019,0.74697,0.2532
0.53965,0.74819,0.25134
0.53912,0.74941,0.24949
0.5386,0.75064,0.24765
0.53808,0.75188,0.24582
0.53756,0.75312,0.24399
0.53704,0.75436,0.24217
0.53653,0.75561,0.24036
0.53602,0.75686,0.23856
0.53552,0.75812,0.23677
0.53503,0.75938,0.23498
0.53453,0.76065,0.23321
0.53405,0.76192,0.23144
0.53357,0.76319,0.22969
0.5331,0.76446,0.22794
0.53263,0.76574,0.2262
0.53217,0.76701,0.22448
0.53171,0.76829,0.22276
0.53127,0.76957,0.22105
0.53083,0.77086,0.21936
0.5304,0.77214,0.21767
0.52998,0.77342,0.216
0.52956,0.7747,0.21433
0.52916,0.77599,0.21268
0.52876,0.77727,0.21104
0.52838,0.77855,0.20941
0.528,0.77983,0.20779
0.52764,0.78111,0.20618
0.52728,0.78239,0.20458
0.52693,0.78367,0.20299
0.5266,0.78494,0.20142
0.52628,0.78621,0.19985
0.52597,0.78748,0.1983
0.52567,0.78875,0.19676
0.52538,0.79001,0.19523
0.52511,0.79127,0.19371
0.52485,0.79253,0.1922
0.52461,0.79378,0.19071
0.52437,0.79503,0.18922
0.52416,0.79627,0.18775
0.52395,0.79751,0.18629
0.52376,0.79874,0.18484
0.52359,0.79997,0.1834
0.52343,0.80119,0.18197
0.52329,0.8024,0.18055
0.52316,0.80361,0.17914
0.52305,0.80482,0.17775
0.52296,0.80601,0.17636
0.52289,0.80721,0.17499
0.52283,0.80839,0.17363
0.52279,0.80957,0.17227
0.52277,0.81074,0.17093
0.52277,0.8119,0.1696
0.52278,0.81305,0.16827
0.52282,0.8142,0.16696
0.52287,0.81534,0.16566
0.52295,0.81647,0.16437
0.52304,0.8176,0.16309
0.52316,0.81871,0.16181
0.5233,0.81982,0.16055
0.52346,0.82091,0.15929
0.52364,0.822,0.15805
0.52384,0.82308,0.15681
0.52406,0.82415,0.15559
0.52431,0.82522,0.15437
0.52458,0.82627,0.15316
0.52487,0.82731,0.15196
0.52519,0.82835,0.15077
0.52553,0.82937,0.14958
0.5259,0.83039,0.14841
0.52628,0.83139,0.14724
0.5267,0.83239,0.14608
0.52714,0.83337,0.14493
0.5276,0.83435,0.14379
0.52809,0.83531,0.14265
0.5286,0.83627,0.14152
0.52914,0.83721,0.1404
0.52971,0.83815,0.13928
0.5303,0.83908,0.13817
0.53092,0.83999,0.13707
0.53157,0.8409,0.13598
0.53224,0.84179,0.13489
0.53294,0.84267,0.13381
0.53367,0.84355,0.13273
0.53442,0.84441,0.13166
0.5352,0.84527,0.1306
0.53601,0.84611,0.12955
0.53685,0.84694,0.12849
0.53771,0.84776,0.12745
0.53861,0.84857,0.12641
0.53953,0.84937,0.12538
0.54048,0.85016,0.12435
0.54145,0.85094,0.12333
0.54246,0.85171,0.12231
0.54349,0.85247,0.1213
0.54456,0.85322,0.12029
0.54564,0.85396,0.11929
0.54676,0.85469,0.11829
0.54791,0.8554,0.1173
0.54908,0.85611,0.11631
0.55028,0.85681,0.11533
0.55151,0.85749,0.11436
0.55277,0.85817,0.11338
0.55405,0.85884,0.11242
0.55536,0.85949,0.11145
0.5567,0.86014,0.1105
0.55806,0.86077,0.10954
0.55945,0.8614,0.10859
0.56087,0.86201,0.10765
0.56231,0.86262,0.10671
0.56377,0.86321,0.10578
0.56527,0.86379,0.10485
0.56678,0.86437,0.10392
0.56832,0.86493,0.103
0.56989,0.86549,0.10209
0.57147,0.86603,0.10118
0.57309,0.86657,0.10027
0.57472,0.8671,0.09937
0.57637,0.86761,0.09847
0.57805,0.86812,0.09758
0.57975,0.86862,0.0967
0.58146,0.8691,0.09582
0.5832,0.86958,0.09494
0.58496,0.87005,0.09407
0.58673,0.87051,0.09321
0.58853,0.87096,0.09235
0.59034,0.87141,0.09149
0.59216,0.87184,0.09064
0.594,0.87226,0.0898
0.59586,0.87268,0.08896
0.59773,0.87309,0.08813
0.59962,0.87349,0.0873
0.60152,0.87388,0.08648
0.60343,0.87426,0.08567
0.60535,0.87463,0.08486
0.60729,0.875,0.08406
0.60923,0.87535,0.08326
0.61119,0.8757,0.08247
0.61315,0.87605,0.08169
0.61512,0.87638,0.08091
0.6171,0.87671,0.08014
0.61909,0.87703,0.07938
0.62108,0.87734,0.07862
0.62308,0.87765,0.07787
0.62508,0.87794,0.07712
0.62708,0.87824,0.07639
0.62909,0.87852,0.07566
0.6311,0.8788,0.07493
0.63312,0.87907,0.07422
0.63513,0.87933,0.07351
0.63715,0.87959,0.07281
0.63917,0.87985,0.07211
0.64118,0.88009,0.07142
0.6432,0.88033,0.07074
0.64521,0.88057,0.07007
0.64722,0.8808,0.06941
0.64923,0.88102,0.06875
0.65123,0.88124,0.0681
0.65323,0.88146,0.06745
0.65523,0.88167,0.06682
0.65722,0.88187,0.06619
0.65921,0.88207,0.06557
0.66119,0.88227,0.06495
0.66317,0.88246,0.06434
0.66514,0.88264,0.06375
0.6671,0.88283,0.06315
0.66906,0.883,0.06257
0.67101,0.88318,0.06199
0.67295,0.88335,0.06142
0.67488,0.88352,0.06086
0.6768,0.88368,0.0603
0.67872,0.88384,0.05975
0.68063,0.884,0.05921
0.68253,0.88415,0.05868
0.68441,0.88431,0.05815
0.68629,0.88445,0.05763
0.68816,0.8846,0.05712
0.69002,0.88474,0.05661
0.69187,0.88488,0.05611
0.69372,0.88502,0.05562
0.69554,0.88516,0.05513
0.69736,0.88529,0.05465
0.69917,0.88543,0.05418
0.70097,0.88556,0.05371
0.70276,0.88569,0.05325
0.70454,0.88581,0.0528
0.7063,0.88594,0.05235
0.70806,0.88606,0.05191
0.7098,0.88619,0.05148
0.71153,0.88631,0.05105
0.71325,0.88643,0.05063
0.71497,0.88655,0.05021
0.71667,0.88667,0.0498
0.71835,0.88678,0.0494
0.72003,0.8869,0.049
0.7217,0.88702,0.04861
0.72335,0.88713,0.04822
0.72499,0.88725,0.04784
0.72663,0.88736,0.04747
0.72825,0.88748,0.0471
0.72986,0.88759,0.04674
0.73146,0.8877,0.04638
0.73304,0.88782,0.04602
0.73462,0.88793,0.04568
0.73619,0.88805,0.04533
0.73774,0.88816,0.045
0.73928,0.88827,0.04466
0.74082,0.88839,0.04433
0.74234,0.8885,0.04401
0.74385,0.88861,0.04369
0.74535,0.88873,0.04338
0.74684,0.88885,0.04307
0.74831,0.88896,0.04277
0.74978,0.88908,0.04247
0.75124,0.88919,0.04218
0.75268,0.88931,0.04189
0.75412,0.88943,0.0416
0.75555,0.88955,0.04132
0.75696,0.88967,0.04104
0.75836,0.88979,0.04077
0.75976,0.88991,0.0405
0.76114,0.89003,0.04024
0.76252,0.89016,0.03998
0.76388,0.89028,0.03972
0.76523,0.89041,0.03947
0.76658,0.89053,0.03922
0.76791,0.89066,0.03897
0.76923,0.89079,0.03873
0.77055,0.89092,0.03849
0.77185,0.89105,0.03826
0.77315,0.89118,0.03803
0.77443,0.89131,0.0378
0.7757,0.89145,0.03758
0.77697,0.89158,0.03736
0.77823,0.89172,0.03714
0.77947,0.89186,0.03693
0.78071,0.892,0.03672
0.78194,0.89214,0.03651
0.78316,0.89228,0.03631
0.78437,0.89242,0.03611
0.78557,0.89257,0.03591
0.78676,0.89271,0.03571
0.78794,0.89286,0.03552
0.78912,0.89301,0.03533
0.79028,0.89316,0.03515
0.79144,0.89331,0.03496
0.79259,0.89346,0.03478
0.79373,0.89362,0.03461
0.79486,0.89377,0.03443
0.79598,0.89393,0.03426
0.79709,0.89409,0.03409
0.7982,0.89425,0.03392
0.79929,0.89441,0.03375
0.80038,0.89458,0.03359
0.80146,0.89474,0.03343
0.80253,0.89491,0.03327
0.8036,0.89507,0.03312
0.80465,0.89524,0.03297
0.8057,0.89541,0.03281
0.80674,0.89559,0.03267
0.80777,0.89576,0.03252
0.8088,0.89593,0.03237
0.80981,0.89611,0.03223
0.81082,0.89629,0.03209
0.81182,0.89647,0.03195
0.81282,0.89665,0.03182
0.8138,0.89683,0.03168
0.81478,0.89701,0.03155
0.81575,0.89719,0.03142
0.81671,0.89738,0.03129
0.81767,0.89757,0.03116
0.81862,0.89776,0.03104
0.81956,0.89794,0.03091
0.82049,0.89814,0.03079
0.82142,0.89833,0.03067
0.82234,0.89852,0.03055
0.82325,0.89872,0.03044
0.82416,0.89891,0.03032
0.82506,0.89911,0.03021
0.82595,0.89931,0.0301
0.82684,0.89951,0.02999
0.82771,0.89971,0.02988
0.82858,0.89991,0.02977
0.82945,0.90011,0.02967
0.83031,0.90031,0.02956
0.83116,0.90052,0.02946
0.832,0.90072,0.02936
0.83284,0.90093,0.02926
0.83367,0.90114,0.02916
0.8345,0.90135,0.02906
0.83532,0.90156,0.02896
0.83613,0.90177,0.02887
0.83693,0.90198,0.02877
0.83773,0.90219,0.02868
0.83853,0.9024,0.02859
0.83931,0.90262,0.0285
0.8401,0.90283,0.02841
0.84087,0.90305,0.02832
0.84164,0.90326,0.02823
0.8424,0.90348,0.02815
0.84316,0.9037,0.02806
0.84391,0.90392,0.02798
0.84465,0.90414,0.0279
0.84539,0.90436,0.02782
0.84613,0.90458,0.02774
0.84685,0.9048,0.02766
0.84758,0.90502,0.02758
0.84829,0.90524,0.0275
0.849,0.90546,0.02742
0.84971,0.90569,0.02735
0.85041,0.90591,0.02727
0.8511,0.90614,0.0272
0.85179,0.90636,0.02713
0.85247,0.90658,0.02705
0.85315,0.90681,0.02698
0.85382,0.90704,0.02691
0.85449,0.90726,0.02684
0.85515,0.90749,0.02677
0.8558,0.90771,0.02671
0.85646,0.90794,0.02664
0.8571,0.90817,0.02657
0.85774,0.9084,0.02651
0.85838,0.90862,0.02644
0.85901,0.90885,0.02638
0.85963,0.90908,0.02631
0.86026,0.90931,0.02625
0.86087,0.90954,0.02619
0.86148,0.90976,0.02613
0.86209,0.90999,0.02607
0.86269,0.91022,0.02601
0.86329,0.91045,0.02595
0.86388,0.91068,0.02589
0.86446,0.91091,0.02583
0.86505,0.91113,0.02577
0.86563,0.91136,0.02572
0.8662,0.91159,0.02566
0.86677,0.91182,0.02561
0.86733,0.91205,0.02555
0.86789,0.91228,0.0255
0.86845,0.9125,0.02544
0.869,0.91273,0.02539
0.86954,0.91296,0.02534
0.87009,0.91319,0.02528
0.87063,0.91341,0.02523
0.87116,0.91364,0.02518
0.87169,0.91387,0.02513
0.87221,0.91409,0.02508
0.87274,0.91432,0.02503
0.87325,0.91454,0.02498
0.87377,0.91477,0.02493
0.87428,0.915,0.02489
0.87478,0.91522,0.02484
0.87528,0.91545,0.02479
0.87578,0.91567,0.02475
0.87627,0.91589,0.0247
0.87676,0.91612,0.02465
0.87725,0.91634,0.02461
0.87773,0.91656,0.02456
0.87821,0.91678,0.02452
0.87868,0.91701,0.02448
0.87916,0.91723,0.02443
0.87962,0.91745,0.02439
0.88009,0.91767,0.02435
0.88055,0.91789,0.0243
0.881,0.91811,0.02426
0.88146,0.91833,0.02422
0.88191,0.91855,0.02418
0.88235,0.91876,0.02414
0.8828,0.91898,0.0241
0.88323,0.9192,0.02406
0.88367,0.91941,0.02402
0.8841,0.91963,0.02398
0.88453,0.91984,0.02394
0.88496,0.92006,0.0239
0.88538,0.92027,0.02387
0.8858,0.92049,0.02383
0.88622,0.9207,0.02379
0.88663,0.92091,0.02375
0.88704,0.92112,0.02372
0.88745,0.92133,0.02368
0.88785,0.92154,0.02364
0.88825,0.92175,0.02361
0.88865,0.92196,0.02357
0.88905,0.92217,0.02354
0.88944,0.92238,0.0235
0.88983,0.92258,0.02347
0.89021,0.92279,0.02343
0.8906,0.923,0.0234
0.89098,0.9232,0.02337
0.89135,0.92341,0.02333
0.89173,0.92361,0.0233
0.8921,0.92381,0.02327
0.89247,0.92401,0.02324
0.89284,0.92422,0.0232
0.8932,0.92442,0.02317
0.89356,0.92462,0.02314
0.89392,0.92482,0.02311
0.89428,0.92501,0.02308
0.89463,0.92521,0.02305
0.89498,0.92541,0.02302
0.89533,0.92561,0.02299
0.89567,0.9258,0.02296
0.89602,0.926,0.02293
0.89636,0.92619,0.0229
0.8967,0.92638,0.02287
0.89703,0.92658,0.02284
0.89736,0.92677,0.02281
0.8977,0.92696,0.02278
0.89802,0.92715,0.02275
0.89835,0.92734,0.02273
0.89867,0.92753,0.0227
0.899,0.92772,0.02267
0.89931,0.9279,0.02264
0.89963,0.92809,0.02262
0.89995,0.92828,0.02259
0.90026,0.92846,0.02256
0.90057,0.92865,0.02254
0.90088,0.92883,0.02251
0.90118,0.92901,0.02248
0.90149,0.9292,0.02246
0.90179,0.92938,0.02243
0.90209,0.92956,0.02241
0.90238,0.92974,0.02238
0.90268,0.92992,0.02236
0.90297,0.9301,0.02233
0.90326,0.93027,0.02231
0.90355,0.93045,0.02228
0.90384,0.93063,0.02226
0.90412,0.9308,0.02223
0.90441,0.93098,0.02221
0.90469,0.93115,0.02219
0.90497,0.93132,0.02216
0.90524,0.9315,0.02214
0.90552,0.93167,0.02212
0.90579,0.93184,0.02209
0.90606,0.93201,0.02207
0.90633,0.93218,0.02205
0.9066,0.93235,0.02203
0.90687,0.93251,0.02201
0.90713,0.93268,0.02198
0.90739,0.93285,0.02196
0.90765,0.93301,0.02194
0.90791,0.93318,0.02192
0.90817,0.93334,0.0219
0.90842,0.93351,0.02188
0.90868,0.93367,0.02186
0.90893,0.93383,0.02183
0.90918,0.93399,0.02181
0.90943,0.93415,0.02179
0.90967,0.93431,0.02177
0.90992,0.93447,0.02175
0.91016,0.93463,0.02173
0.91041,0.93479,0.02171
0.91065,0.93494,0.02169
0.91088,0.9351,0.02168
0.91112,0.93525,0.02166
0.91136,0.93541,0.02164
0.91159,0.93556,0.02162
0.91182,0.93572,0.0216
0.91205,0.93587,0.02158
0.91228,0.93602,0.02156
0.91251,0.93617,0.02154
0.91274,0.93632,0.02153
0.91296,0.93647,0.02151
0.91318,0.93662,0.02149
0.91341,0.93677,0.02147
0.91363,0.93691,0.02146
0.91385,0.93706,0.02144
0.91406,0.93721,0.02142
0.91428,0.93735,0.0214
0.91449,0.9375,0.02139
0.91471,0.93764,0.02137
0.91492,0.93778,0.02135
0.91513,0.93793,0.02134
0.91534,0.93807,0.02132
0.91555,0.93821,0.02131
0.91575,0.93835,0.02129
0.91596,0.93849,0.02127
0.91616,0.93863,0.02126
0.91636,0.93877,0.02124
0.91656,0.9389,0.02123
0.91676,0.93904,0.02121
0.91696,0.93918,0.0212
0.91716,0.93931,0.02118
0.91736,0.93945,0.02117
0.91755,0.93958,0.02115
0.91774,0.93971,0.02114
0.91794,0.93984,0.02112
0.91813,0.93998,0.02111
0.91832,0.94011,0.0211
0.91851,0.94024,0.02108
0.91869,0.94037,0.02107
0.91888,0.9405,0.02105
0.91906,0.94063,0.02104
0.91925,0.94075,0.02103
0.91943,0.94088,0.02101
0.91961,0.94101,0.021
0.91979,0.94113,0.02099
0.91997,0.94126,0.02098
0.92015,0.94138,0.02096
0.92033,0.94151,0.02095
0.9205,0.94163,0.02094
0.92068,0.94175,0.02093
0.92085,0.94187,0.02091
0.92102,0.94199,0.0209
0.92119,0.94211,0.02089
0.92137,0.94223,0.02088
0.92153,0.94235,0.02087
0.9217,0.94247,0.02085
0.92187,0.94259,0.02084
0.92204,0.9427,0.02083
0.9222,0.94282,0.02082
0.92236,0.94294,0.02081
0.92253,0.94305,0.0208
0.92269,0.94316,0.02079
0.92285,0.94328,0.02078
0.92301,0.94339,0.02077
0.92317,0.9435,0.02076
0.92333,0.94361,0.02075
0.92348,0.94372,0.02074
0.92364,0.94383,0.02073
0.92379,0.94394,0.02072
0.92395,0.94405,0.02071
0.9241,0.94416,0.0207
0.92425,0.94427,0.02069
0.9244,0.94437,0.02068
0.92455,0.94448,0.02067
0.9247,0.94459,0.02066
0.92485,0.94469,0.02065
0.925,0.94479,0.02064
0.92515,0.9449,0.02064
0.92529,0.945,0.02063
0.92544,0.9451,0.02062
0.92558,0.9452,0.02061
