"HiddenUnit1Encoding,","HiddenUnit2Encoding,","HiddenUnit3Encoding,"
0.62967,0.51374,0.6134
0.62967,0.51282,0.61351
0.62968,0.5119,0.61362
0.62968,0.51096,0.61373
0.62969,0.51002,0.61384
0.6297,0.50907,0.61395
0.62971,0.50811,0.61407
0.62971,0.50715,0.61418
0.62972,0.50618,0.6143
0.62973,0.5052,0.61442
0.62974,0.50421,0.61454
0.62975,0.50322,0.61466
0.62976,0.50222,0.61479
0.62978,0.50121,0.61491
0.62979,0.50019,0.61504
0.6298,0.49916,0.61517
0.62981,0.49813,0.6153
0.62983,0.49709,0.61543
0.62984,0.49604,0.61557
0.62986,0.49498,0.6157
0.62987,0.49392,0.61584
0.62989,0.49285,0.61598
0.62991,0.49177,0.61612
0.62992,0.49068,0.61626
0.62994,0.48958,0.6164
0.62996,0.48847,0.61655
0.62998,0.48736,0.61669
0.63,0.48623,0.61684
0.63002,0.4851,0.61699
0.63004,0.48396,0.61715
0.63006,0.48281,0.6173
0.63008,0.48165,0.61745
0.63011,0.48049,0.61761
0.63013,0.47931,0.61777
0.63015,0.47813,0.61793
0.63018,0.47694,0.61809
0.6302,0.47573,0.61826
0.63023,0.47452,0.61842
0.63025,0.4733,0.61859
0.63028,0.47207,0.61876
0.6303,0.47084,0.61893
0.63033,0.46959,0.61911
0.63036,0.46833,0.61928
0.63039,0.46707,0.61946
0.63042,0.46579,0.61964
0.63045,0.46451,0.61982
0.63048,0.46322,0.62
0.63051,0.46191,0.62019
0.63054,0.4606,0.62037
0.63057,0.45928,0.62056
0.6306,0.45795,0.62075
0.63064,0.45661,0.62095
0.63067,0.45526,0.62114
0.6307,0.4539,0.62134
0.63074,0.45253,0.62154
0.63077,0.45116,0.62174
0.63081,0.44977,0.62194
0.63084,0.44837,0.62215
0.63088,0.44696,0.62235
0.63092,0.44555,0.62256
0.63096,0.44412,0.62277
0.63099,0.44269,0.62299
0.63103,0.44124,0.6232
0.63107,0.43979,0.62342
0.63111,0.43832,0.62364
0.63115,0.43685,0.62387
0.63119,0.43537,0.62409
0.63123,0.43388,0.62432
0.63127,0.43237,0.62455
0.63131,0.43086,0.62478
0.63136,0.42934,0.62501
0.6314,0.42781,0.62525
0.63144,0.42627,0.62549
0.63149,0.42472,0.62573
0.63153,0.42316,0.62597
0.63158,0.42159,0.62622
0.63162,0.42002,0.62647
0.63167,0.41843,0.62672
0.63171,0.41684,0.62698
0.63176,0.41523,0.62723
0.6318,0.41362,0.62749
0.63185,0.41199,0.62775
0.6319,0.41036,0.62802
0.63195,0.40872,0.62829
0.632,0.40707,0.62856
0.63204,0.40541,0.62883
0.63209,0.40375,0.62911
0.63214,0.40207,0.62939
0.63219,0.40039,0.62967
0.63224,0.39869,0.62995
0.63229,0.39699,0.63024
0.63234,0.39528,0.63053
0.63239,0.39357,0.63083
0.63245,0.39184,0.63112
0.6325,0.39011,0.63142
0.63255,0.38837,0.63173
0.6326,0.38662,0.63203
0.63265,0.38486,0.63235
0.63271,0.3831,0.63266
0.63276,0.38133,0.63298
0.63282,0.37955,0.6333
0.63287,0.37776,0.63362
0.63292,0.37597,0.63395
0.63298,0.37417,0.63428
0.63303,0.37237,0.63462
0.63309,0.37056,0.63496
0.63314,0.36874,0.6353
0.6332,0.36692,0.63565
0.63326,0.36509,0.636
0.63331,0.36325,0.63635
0.63337,0.36141,0.63671
0.63343,0.35956,0.63708
0.63348,0.35771,0.63744
0.63354,0.35586,0.63782
0.6336,0.354,0.63819
0.63365,0.35213,0.63857
0.63371,0.35026,0.63896
0.63377,0.34839,0.63935
0.63383,0.34651,0.63974
0.63389,0.34463,0.64014
0.63395,0.34274,0.64055
0.63401,0.34085,0.64096
0.63407,0.33896,0.64137
0.63413,0.33707,0.64179
0.63419,0.33517,0.64222
0.63425,0.33327,0.64265
0.63431,0.33137,0.64309
0.63437,0.32947,0.64353
0.63443,0.32757,0.64398
0.63449,0.32566,0.64443
0.63455,0.32375,0.64489
0.63462,0.32184,0.64536
0.63468,0.31994,0.64583
0.63474,0.31803,0.64631
0.6348,0.31612,0.64679
0.63487,0.31421,0.64728
0.63493,0.3123,0.64778
0.635,0.31039,0.64829
0.63506,0.30849,0.6488
0.63513,0.30658,0.64931
0.63519,0.30468,0.64984
0.63526,0.30277,0.65037
0.63532,0.30087,0.65091
0.63539,0.29897,0.65146
0.63546,0.29708,0.65202
0.63552,0.29519,0.65258
0.63559,0.2933,0.65315
0.63566,0.29141,0.65373
0.63573,0.28952,0.65432
0.6358,0.28764,0.65491
0.63587,0.28577,0.65552
0.63594,0.2839,0.65613
0.63601,0.28203,0.65675
0.63608,0.28017,0.65738
0.63616,0.27831,0.65802
0.63623,0.27646,0.65867
0.6363,0.27461,0.65932
0.63638,0.27277,0.65999
0.63645,0.27094,0.66067
0.63653,0.26911,0.66135
0.63661,0.26728,0.66205
0.63669,0.26547,0.66275
0.63677,0.26366,0.66347
0.63685,0.26186,0.66419
0.63693,0.26006,0.66493
0.63701,0.25827,0.66568
0.63709,0.25649,0.66643
0.63718,0.25472,0.6672
0.63726,0.25296,0.66798
0.63735,0.2512,0.66877
0.63744,0.24945,0.66957
0.63753,0.24772,0.67038
0.63762,0.24599,0.6712
0.63771,0.24427,0.67204
0.63781,0.24255,0.67288
0.6379,0.24085,0.67374
0.638,0.23916,0.6746
0.6381,0.23748,0.67548
0.6382,0.2358,0.67637
0.6383,0.23414,0.67728
0.6384,0.23248,0.67819
0.63851,0.23084,0.67912
0.63861,0.22921,0.68005
0.63872,0.22758,0.681
0.63883,0.22597,0.68197
0.63895,0.22437,0.68294
0.63906,0.22278,0.68392
0.63918,0.2212,0.68492
0.6393,0.21963,0.68593
0.63942,0.21807,0.68695
0.63954,0.21653,0.68798
0.63967,0.21499,0.68902
0.6398,0.21347,0.69008
0.63993,0.21196,0.69114
0.64006,0.21045,0.69222
0.6402,0.20896,0.69331
0.64034,0.20749,0.69441
0.64048,0.20602,0.69552
0.64062,0.20457,0.69665
0.64077,0.20312,0.69778
0.64091,0.20169,0.69893
0.64107,0.20027,0.70008
0.64122,0.19886,0.70125
0.64138,0.19747,0.70242
0.64154,0.19609,0.70361
0.6417,0.19471,0.70481
0.64187,0.19335,0.70601
0.64204,0.19201,0.70723
0.64221,0.19067,0.70845
0.64239,0.18935,0.70968
0.64257,0.18803,0.71093
0.64275,0.18673,0.71218
0.64294,0.18544,0.71344
0.64313,0.18417,0.7147
0.64333,0.1829,0.71598
0.64352,0.18165,0.71726
0.64372,0.18041,0.71855
0.64393,0.17918,0.71985
0.64414,0.17796,0.72115
0.64435,0.17676,0.72246
0.64457,0.17556,0.72377
0.64479,0.17438,0.72509
0.64501,0.17321,0.72642
0.64524,0.17205,0.72775
0.64547,0.1709,0.72908
0.64571,0.16976,0.73042
0.64595,0.16864,0.73177
0.64619,0.16753,0.73311
0.64644,0.16642,0.73446
0.64669,0.16533,0.73581
0.64695,0.16425,0.73717
0.64721,0.16318,0.73852
0.64748,0.16212,0.73988
0.64775,0.16107,0.74124
0.64803,0.16004,0.7426
0.64831,0.15901,0.74396
0.64859,0.15799,0.74532
0.64888,0.15699,0.74668
0.64918,0.15599,0.74803
0.64948,0.15501,0.74939
0.64978,0.15403,0.75074
0.65009,0.15306,0.7521
0.65041,0.15211,0.75345
0.65073,0.15116,0.7548
0.65105,0.15023,0.75614
0.65138,0.1493,0.75748
0.65172,0.14839,0.75882
0.65206,0.14748,0.76015
0.65241,0.14658,0.76148
0.65276,0.14569,0.7628
0.65312,0.14481,0.76412
0.65348,0.14394,0.76543
0.65385,0.14308,0.76673
0.65423,0.14223,0.76803
0.65461,0.14138,0.76932
0.655,0.14054,0.77061
0.65539,0.13972,0.77188
0.65579,0.1389,0.77315
0.6562,0.13809,0.77441
0.65661,0.13728,0.77567
0.65703,0.13649,0.77691
0.65746,0.1357,0.77814
0.65789,0.13492,0.77937
0.65833,0.13414,0.78058
0.65877,0.13338,0.78179
0.65922,0.13262,0.78298
0.65968,0.13187,0.78417
0.66015,0.13112,0.78534
0.66062,0.13039,0.78651
0.6611,0.12966,0.78766
0.66159,0.12893,0.7888
0.66208,0.12821,0.78993
0.66258,0.1275,0.79104
0.66309,0.1268,0.79215
0.6636,0.1261,0.79324
0.66413,0.12541,0.79432
0.66466,0.12472,0.79539
0.66519,0.12404,0.79644
0.66574,0.12336,0.79748
0.66629,0.12269,0.79851
0.66685,0.12203,0.79953
0.66741,0.12137,0.80053
0.66799,0.12072,0.80152
0.66857,0.12007,0.80249
0.66915,0.11942,0.80345
0.66975,0.11878,0.8044
0.67035,0.11815,0.80533
0.67096,0.11752,0.80625
0.67158,0.11689,0.80716
0.6722,0.11627,0.80805
0.67283,0.11566,0.80893
0.67347,0.11504,0.8098
0.67411,0.11444,0.81065
0.67476,0.11383,0.81148
0.67542,0.11323,0.81231
0.67608,0.11264,0.81312
0.67676,0.11204,0.81391
0.67743,0.11145,0.81469
0.67811,0.11087,0.81546
0.6788,0.11029,0.81622
0.6795,0.10971,0.81696
0.6802,0.10913,0.81768
0.6809,0.10856,0.8184
0.68161,0.10799,0.8191
0.68232,0.10743,0.81979
0.68304,0.10686,0.82047
0.68377,0.1063,0.82113
0.6845,0.10575,0.82178
0.68523,0.10519,0.82242
0.68596,0.10464,0.82305
0.6867,0.10409,0.82366
0.68744,0.10355,0.82427
0.68819,0.10301,0.82486
0.68893,0.10246,0.82544
0.68968,0.10193,0.82601
0.69043,0.10139,0.82657
0.69118,0.10086,0.82712
0.69194,0.10033,0.82766
0.69269,0.0998,0.82819
0.69345,0.09927,0.82871
0.6942,0.09875,0.82923
0.69495,0.09823,0.82973
0.69571,0.09771,0.83023
0.69646,0.0972,0.83071
0.69721,0.09668,0.83119
0.69796,0.09617,0.83166
0.69871,0.09566,0.83213
0.69945,0.09516,0.83259
0.70019,0.09465,0.83304
0.70093,0.09415,0.83349
0.70167,0.09365,0.83393
0.7024,0.09315,0.83436
0.70312,0.09266,0.83479
0.70385,0.09217,0.83522
0.70456,0.09168,0.83564
0.70527,0.09119,0.83606
0.70598,0.09071,0.83648
0.70668,0.09022,0.83689
0.70737,0.08975,0.8373
0.70806,0.08927,0.8377
0.70874,0.08879,0.83811
0.70941,0.08832,0.83851
0.71008,0.08785,0.83891
0.71074,0.08739,0.83931
0.71138,0.08692,0.83971
0.71203,0.08646,0.84011
0.71266,0.08601,0.8405
0.71328,0.08555,0.8409
0.7139,0.0851,0.8413
0.7145,0.08465,0.8417
0.7151,0.08421,0.8421
0.71568,0.08376,0.8425
0.71626,0.08332,0.8429
0.71683,0.08289,0.8433
0.71738,0.08245,0.84371
0.71793,0.08202,0.84411
0.71847,0.0816,0.84452
0.71899,0.08117,0.84493
0.71951,0.08075,0.84534
0.72001,0.08034,0.84576
0.7205,0.07992,0.84617
0.72099,0.07951,0.8466
0.72146,0.07911,0.84702
0.72192,0.0787,0.84744
0.72237,0.0783,0.84787
0.72281,0.07791,0.84831
0.72323,0.07751,0.84874
0.72365,0.07713,0.84918
0.72405,0.07674,0.84962
0.72445,0.07636,0.85007
0.72483,0.07598,0.85052
0.7252,0.07561,0.85097
0.72556,0.07523,0.85143
0.72591,0.07487,0.85189
0.72625,0.0745,0.85235
0.72658,0.07415,0.85282
0.72689,0.07379,0.85329
0.7272,0.07344,0.85376
0.72749,0.07309,0.85424
0.72777,0.07274,0.85472
0.72805,0.0724,0.8552
0.72831,0.07207,0.85569
0.72856,0.07173,0.85618
0.7288,0.0714,0.85668
0.72903,0.07108,0.85718
0.72925,0.07076,0.85768
0.72946,0.07044,0.85818
0.72966,0.07012,0.85869
0.72985,0.06981,0.8592
0.73003,0.06951,0.85971
0.7302,0.0692,0.86022
0.73036,0.0689,0.86074
0.73051,0.06861,0.86126
0.73065,0.06832,0.86179
0.73078,0.06803,0.86231
0.73091,0.06774,0.86284
0.73102,0.06746,0.86337
0.73113,0.06719,0.8639
0.73122,0.06691,0.86444
0.73131,0.06664,0.86497
0.73139,0.06638,0.86551
0.73146,0.06611,0.86605
0.73152,0.06586,0.86659
0.73157,0.0656,0.86713
0.73162,0.06535,0.86767
0.73166,0.0651,0.86822
0.73169,0.06485,0.86876
0.73171,0.06461,0.86931
0.73173,0.06437,0.86986
0.73174,0.06414,0.87041
0.73174,0.06391,0.87096
0.73173,0.06368,0.8715
0.73172,0.06346,0.87205
0.7317,0.06323,0.8726
0.73168,0.06302,0.87315
0.73165,0.0628,0.8737
0.73161,0.06259,0.87425
0.73157,0.06238,0.8748
0.73152,0.06218,0.87535
0.73147,0.06197,0.8759
0.73141,0.06178,0.87645
0.73134,0.06158,0.877
0.73127,0.06139,0.87754
0.7312,0.0612,0.87809
0.73112,0.06101,0.87863
0.73104,0.06082,0.87918
0.73095,0.06064,0.87972
0.73086,0.06047,0.88026
0.73076,0.06029,0.8808
0.73066,0.06012,0.88134
0.73056,0.05995,0.88188
0.73045,0.05978,0.88242
0.73034,0.05961,0.88295
0.73023,0.05945,0.88348
0.73011,0.05929,0.88402
0.72999,0.05914,0.88454
0.72987,0.05898,0.88507
0.72975,0.05883,0.8856
0.72962,0.05868,0.88612
0.72949,0.05854,0.88664
0.72936,0.05839,0.88716
0.72923,0.05825,0.88768
0.7291,0.05811,0.88819
0.72896,0.05797,0.88871
0.72883,0.05784,0.88921
0.72869,0.05771,0.88972
0.72855,0.05758,0.89023
0.72841,0.05745,0.89073
0.72827,0.05732,0.89123
0.72813,0.0572,0.89173
0.72799,0.05708,0.89222
0.72785,0.05696,0.89271
0.72771,0.05684,0.8932
0.72757,0.05673,0.89369
0.72743,0.05661,0.89417
0.72729,0.0565,0.89465
0.72714,0.05639,0.89513
0.727,0.05628,0.89561
0.72687,0.05618,0.89608
0.72673,0.05608,0.89655
0.72659,0.05597,0.89701
0.72645,0.05587,0.89748
0.72632,0.05578,0.89794
0.72618,0.05568,0.8984
0.72605,0.05558,0.89885
0.72592,0.05549,0.8993
0.72579,0.0554,0.89975
0.72566,0.05531,0.9002
0.72553,0.05522,0.90064
0.7254,0.05514,0.90108
0.72528,0.05505,0.90152
0.72516,0.05497,0.90195
0.72504,0.05489,0.90238
0.72492,0.05481,0.90281
0.72481,0.05473,0.90323
0.7247,0.05465,0.90365
0.72458,0.05457,0.90407
0.72448,0.0545,0.90449
0.72437,0.05443,0.9049
0.72427,0.05436,0.90531
0.72417,0.05429,0.90571
0.72407,0.05422,0.90612
0.72397,0.05415,0.90652
0.72388,0.05408,0.90691
0.72379,0.05402,0.90731
0.7237,0.05395,0.9077
0.72362,0.05389,0.90809
0.72354,0.05383,0.90847
0.72346,0.05377,0.90886
0.72338,0.05371,0.90924
0.72331,0.05365,0.90961
0.72324,0.0536,0.90999
0.72318,0.05354,0.91036
0.72311,0.05349,0.91073
0.72305,0.05343,0.91109
0.72299,0.05338,0.91145
0.72294,0.05333,0.91181
0.72289,0.05328,0.91217
0.72284,0.05323,0.91253
0.7228,0.05318,0.91288
0.72276,0.05313,0.91323
0.72272,0.05309,0.91357
0.72268,0.05304,0.91392
0.72265,0.053,0.91426
0.72262,0.05295,0.91459
0.7226,0.05291,0.91493
0.72258,0.05287,0.91526
0.72256,0.05283,0.91559
0.72254,0.05279,0.91592
0.72253,0.05275,0.91624
0.72252,0.05271,0.91657
0.72251,0.05267,0.91689
0.72251,0.05264,0.9172
0.72251,0.0526,0.91752
0.72251,0.05257,0.91783
0.72252,0.05253,0.91814
0.72253,0.0525,0.91845
0.72254,0.05247,0.91876
0.72256,0.05243,0.91906
0.72258,0.0524,0.91936
0.7226,0.05237,0.91966
0.72262,0.05234,0.91995
0.72265,0.05231,0.92025
0.72268,0.05228,0.92054
0.72272,0.05225,0.92083
0.72275,0.05223,0.92111
0.72279,0.0522,0.9214
0.72283,0.05217,0.92168
0.72288,0.05215,0.92196
0.72293,0.05212,0.92224
0.72298,0.0521,0.92252
0.72303,0.05207,0.92279
0.72309,0.05205,0.92306
0.72315,0.05203,0.92333
0.72321,0.05201,0.9236
0.72328,0.05198,0.92387
0.72335,0.05196,0.92413
0.72342,0.05194,0.92439
0.72349,0.05192,0.92465
0.72356,0.0519,0.92491
0.72364,0.05188,0.92517
0.72372,0.05186,0.92542
0.72381,0.05185,0.92567
0.72389,0.05183,0.92592
0.72398,0.05181,0.92617
0.72407,0.05179,0.92642
0.72416,0.05178,0.92666
0.72426,0.05176,0.92691
0.72435,0.05175,0.92715
0.72445,0.05173,0.92739
0.72456,0.05172,0.92762
0.72466,0.0517,0.92786
0.72477,0.05169,0.92809
0.72487,0.05168,0.92833
0.72498,0.05166,0.92856
0.7251,0.05165,0.92879
0.72521,0.05164,0.92902
0.72533,0.05163,0.92924
0.72545,0.05161,0.92947
0.72557,0.0516,0.92969
0.72569,0.05159,0.92991
0.72581,0.05158,0.93013
0.72594,0.05157,0.93035
0.72607,0.05156,0.93057
0.7262,0.05155,0.93078
0.72633,0.05154,0.93099
0.72646,0.05153,0.93121
0.7266,0.05152,0.93142
0.72674,0.05151,0.93163
0.72688,0.05151,0.93183
0.72702,0.0515,0.93204
0.72716,0.05149,0.93225
0.7273,0.05148,0.93245
0.72745,0.05148,0.93265
0.72759,0.05147,0.93285
0.72774,0.05146,0.93305
0.72789,0.05146,0.93325
0.72804,0.05145,0.93345
0.72819,0.05144,0.93364
0.72835,0.05144,0.93384
0.7285,0.05143,0.93403
0.72866,0.05143,0.93422
0.72881,0.05142,0.93441
0.72897,0.05142,0.9346
0.72913,0.05142,0.93479
0.72929,0.05141,0.93498
0.72946,0.05141,0.93516
0.72962,0.0514,0.93535
0.72978,0.0514,0.93553
0.72995,0.0514,0.93571
0.73012,0.05139,0.93589
0.73028,0.05139,0.93607
0.73045,0.05139,0.93625
0.73062,0.05138,0.93643
0.73079,0.05138,0.93661
0.73097,0.05138,0.93678
0.73114,0.05138,0.93696
0.73131,0.05138,0.93713
0.73149,0.05137,0.9373
0.73166,0.05137,0.93747
0.73184,0.05137,0.93764
0.73201,0.05137,0.93781
0.73219,0.05137,0.93798
0.73237,0.05137,0.93815
0.73255,0.05137,0.93832
0.73273,0.05137,0.93848
0.73291,0.05137,0.93865
0.73309,0.05137,0.93881
0.73327,0.05137,0.93897
0.73346,0.05137,0.93913
0.73364,0.05137,0.93929
0.73382,0.05137,0.93945
0.73401,0.05137,0.93961
0.73419,0.05137,0.93977
0.73438,0.05137,0.93993
0.73456,0.05137,0.94008
0.73475,0.05137,0.94024
0.73493,0.05137,0.94039
0.73512,0.05137,0.94054
0.73531,0.05137,0.9407
0.7355,0.05138,0.94085
0.73569,0.05138,0.941
0.73587,0.05138,0.94115
0.73606,0.05138,0.9413
0.73625,0.05138,0.94145
0.73644,0.05139,0.94159
0.73663,0.05139,0.94174
0.73682,0.05139,0.94189
0.73701,0.05139,0.94203
0.7372,0.05139,0.94218
0.73739,0.0514,0.94232
0.73759,0.0514,0.94246
0.73778,0.0514,0.9426
0.73797,0.05141,0.94275
0.73816,0.05141,0.94289
0.73835,0.05141,0.94303
0.73854,0.05141,0.94317
0.73874,0.05142,0.94331
0.73893,0.05142,0.94344
0.73912,0.05142,0.94358
0.73931,0.05143,0.94372
0.7395,0.05143,0.94385
0.7397,0.05144,0.94399
0.73989,0.05144,0.94412
0.74008,0.05144,0.94426
0.74027,0.05145,0.94439
0.74047,0.05145,0.94452
0.74066,0.05145,0.94465
0.74085,0.05146,0.94479
0.74104,0.05146,0.94492
0.74123,0.05147,0.94505
0.74143,0.05147,0.94518
0.74162,0.05147,0.9453
0.74181,0.05148,0.94543
0.742,0.05148,0.94556
0.74219,0.05149,0.94569
0.74238,0.05149,0.94581
0.74257,0.0515,0.94594
0.74276,0.0515,0.94607
0.74295,0.05151,0.94619
0.74314,0.05151,0.94631
0.74333,0.05152,0.94644
0.74352,0.05152,0.94656
0.74371,0.05152,0.94668
0.7439,0.05153,0.94681
0.74409,0.05153,0.94693
0.74428,0.05154,0.94705
0.74447,0.05154,0.94717
0.74466,0.05155,0.94729
0.74485,0.05155,0.94741
0.74503,0.05156,0.94753
0.74522,0.05156,0.94765
0.74541,0.05157,0.94777
0.74559,0.05157,0.94788
0.74578,0.05158,0.948
0.74597,0.05158,0.94812
0.74615,0.05159,0.94823
0.74634,0.05159,0.94835
0.74652,0.0516,0.94846
0.7467,0.0516,0.94858
0.74689,0.05161,0.94869
0.74707,0.05161,0.94881
0.74725,0.05162,0.94892
0.74744,0.05162,0.94903
0.74762,0.05163,0.94915
0.7478,0.05163,0.94926
0.74798,0.05164,0.94937
0.74816,0.05164,0.94948
0.74834,0.05165,0.94959
0.74852,0.05165,0.9497
0.7487,0.05166,0.94981
0.74887,0.05166,0.94992
0.74905,0.05167,0.95003
0.74923,0.05167,0.95014
0.74941,0.05168,0.95025
0.74958,0.05168,0.95036
0.74976,0.05169,0.95047
0.74993,0.05169,0.95058
0.75011,0.0517,0.95068
0.75028,0.0517,0.95079
0.75045,0.05171,0.9509
0.75062,0.05171,0.951
0.75079,0.05171,0.95111
0.75097,0.05172,0.95121
0.75114,0.05172,0.95132
0.75131,0.05173,0.95142
0.75147,0.05173,0.95153
0.75164,0.05174,0.95163
0.75181,0.05174,0.95174
0.75198,0.05174,0.95184
0.75214,0.05175,0.95194
0.75231,0.05175,0.95205
0.75247,0.05175,0.95215
0.75264,0.05176,0.95225
0.7528,0.05176,0.95235
0.75296,0.05177,0.95245
0.75312,0.05177,0.95255
0.75328,0.05177,0.95266
0.75344,0.05177,0.95276
0.7536,0.05178,0.95286
0.75376,0.05178,0.95296
0.75392,0.05178,0.95306
0.75408,0.05179,0.95316
